alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text,translation_text_raw,witness_repairs
liji-032-the-record-on-example__aligned-011,liji,liji-032-the-record-on-example,chapter,block,block,False,,1,1,exact_or_near_exact,0.96,11,禮記·《表記》 11,子曰：「以德報德，則民有所勸；以怨報怨，則民有所懲。《詩》曰：『無言不讎，無德不報。』《太甲》曰：『民非後無能胥以寧；後非民無以辟四方。』」,禮記·《表記》 11,"The Master said, 'When kindness is returned for kindness, the people are stimulated (to be kind). When injury is returned for injury, the people are warned (to refrain from wrong-doing). It is said in the Book of Poetry (III, iii, ode 26) - ""Answers to every word will leap, Good deeds their recompense shall reap."" It is said in the Tai Jia (Shu, V, v, sect. 2, 2), ""Without the sovereign, the people cannot enjoy repose with one another; without the people, the sovereign would have none to rule over in the four quarters (of the kingdom).""'","The Master said, 'When kindness is returned for kindness, the people are stimulated (to be kind). When injury is returned for injury, the people are warned (to refrain from wrong-doing). It is said in the Book of Poetry (III, iii, ode 26) - ""Answers to every word will leap, Good deeds their recompense shall reap."" It is said in the Tai Jia (Shu, V, v, sect. 2, 2), ""Without the sovereign, the people cannot enjoy repose with one another; without the people, the sovereign would have none to rule over in the four quarters (of the kingdom).""'",[]
liji-032-the-record-on-example__aligned-012,liji,liji-032-the-record-on-example,chapter,block,block,False,,1,1,exact_or_near_exact,0.96,12,禮記·《表記》 12,子曰：「以德報怨，則寬身之仁也；以怨報德，則刑戮之民也。」,禮記·《表記》 12,"The Master said, 'They who return kindness for injury are such as have a regard for their own persons. They who return injury for kindness are men to be punished and put to death.'","The Master said, 'They who return kindness for injury are such as have a regard for their own persons. They who return injury for kindness are men to be punished and put to death.'",[]
liji-032-the-record-on-example__aligned-013,liji,liji-032-the-record-on-example,chapter,block,block,False,,1,1,exact_or_near_exact,0.96,13,禮記·《表記》 13,子曰：「無欲而好仁者，無畏而惡不仁者，天下一人而已矣。是故君子議道自己，而置法以民。」,禮記·《表記》 13,"The Master said, 'Under heaven there is, only a man (here and there) who loves what is proper to humanity without some personal object in the matter, or who hates what is contrary to humanity without being apprehensive (of some evil). Therefore the superior man reasons about the path to be trodden from the standpoint of himself, and lays down his laws from the (capabilities of the) people.'","The Master said, 'Under heaven there is, only a man (here and there) who loves what is proper to humanity without some personal object in the matter, or who hates what is contrary to humanity without being apprehensive (of some evil). Therefore the superior man reasons about the path to be trodden from the standpoint of himself, and lays down his laws from the (capabilities of the) people.'",[]
liji-032-the-record-on-example__aligned-014,liji,liji-032-the-record-on-example,chapter,block,block,False,,1,1,exact_or_near_exact,0.96,14,禮記·《表記》 14,子曰：「仁有三，與仁同功而異情。與仁同功，其仁未可知也；與仁同過，然後其仁可知也。仁者安仁，知者利仁，畏罪者強仁。仁者右也，道者左也。仁者人也，道者義也。厚於仁者薄於義，親而不尊；厚於義者薄於仁，尊而不親。道有至，義有考。至道以王，義道以霸，考道以為無失。」,禮記·《表記》 14,"The Master said, '(The virtues of) humanity appear in three ways. (In some cases) the work of humanity is done, but under the influence of different feelings. In these, the (true character of the) humanity cannot be known; but where there is some abnormal manifestation of it, in those the true character can be known. Those to whom it really belongs practise it easily and naturally; the wise practise it for the sake of the advantage which it brings; and those who fear the guilt of transgression practise it by constraint. Humanity is the right hand; pursuing the right path is the left. Humanity comprehends the (whole) man; the path pursued is the exhibition of righteousness. Those whose humanity is large, while their exhibition of righteousness is slight, are loved and not honoured. Those whose righteousness is large and their humanity slight are honoured and not loved. There is the perfect path, the righteous path, and the calculated path. The perfect path conducts to sovereignty; the righteous path, to chieftaincy; and the calculated path, to freedom from error and failure.","The Master said, '(The virtues of) humanity appear in three ways. (In some cases) the work of humanity is done, but under the influence of different feelings. In these, the (true character of the) humanity cannot be known; but where there is some abnormal manifestation of it, in those the true character can be known. Those to whom it really belongs practise it easily and naturally; the wise practise it for the sake of the advantage which it brings; and those who fear the guilt of transgression practise it by constraint. Humanity is the right hand; pursuing the right path is the left. Humanity comprehends the (whole) man; the path pursued is the exhibition of righteousness. Those whose humanity is large, while their exhibition of righteousness is slight, are loved and not honoured. Those whose righteousness is large and their humanity slight are honoured and not loved. There is the perfect path, the righteous path, and the calculated path. The perfect path conducts to sovereignty; the righteous path, to chieftaincy; and the calculated path, to freedom from error and failure.",[]
liji-032-the-record-on-example__aligned-015,liji,liji-032-the-record-on-example,chapter,block,block,False,,1,1,exact_or_near_exact,0.96,15,禮記·《表記》 15,子言之：「仁有數，義有長短小大。中心憯怛，愛人之仁也；率法而強之，資仁者也。《詩》云：『豐水有芑，武王豈不仕！詒厥孫謀，以燕翼子，武王烝哉！』數世之仁也。國風曰：『我今不閱，皇恤我後。』終身之仁也。」,禮記·《表記》 15,"These were the words of the Master - 'Of humanity there are various degrees; righteousness is now long, now short, now great, now small. Where there is a deep and compassionate sympathy in the heart, we have humanity evidenced in the love of others; where there is the following of (old) examples, and vigorous endeavour, we have the employment of humanity for the occasion. It is said in the Book of Poetry (III, i, ode 10, 6), ""Where the Fang-water flows, Is the white millet grown. So his men Wu employed, And his merit was shown! To his sons he would leave His wise plans and his throne And our Wu was a sovereign true."" That was a humanity extending to many generations. In the Lessons from the States it is said (I, iii, ode 10, 3), ""Person slighted, life all blighted, What can the future prove?"" That was a humanity extending (only) to the end of the speaker's life.'","These were the words of the Master - 'Of humanity there are various degrees; righteousness is now long, now short, now great, now small. Where there is a deep and compassionate sympathy in the heart, we have humanity evidenced in the love of others; where there is the following of (old) examples, and vigorous endeavour, we have the employment of humanity for the occasion. It is said in the Book of Poetry (III, i, ode 10, 6), ""Where the Fang-water flows, Is the white millet grown. So his men Wu employed, And his merit was shown! To his sons he would leave His wise plans and his throne And our Wu was a sovereign true."" That was a humanity extending to many generations. In the Lessons from the States it is said (I, iii, ode 10, 3), ""Person slighted, life all blighted, What can the future prove?"" That was a humanity extending (only) to the end of the speaker's life.'",[]
liji-032-the-record-on-example__aligned-016,liji,liji-032-the-record-on-example,chapter,block,block,False,,1,1,exact_or_near_exact,0.96,16,禮記·《表記》 16,子曰：「仁之為器重，其為道遠，舉者莫能勝也，行者莫能致也，取數多者仁也；夫勉於仁者不亦難乎？是故君子以義度人，則難為人；以人望人，則賢者可知已矣。」,禮記·《表記》 16,"The Master said, 'Humanity is like a heavy vessel, and like a long road. He who tries to lift the vessel cannot sustain its weight; he who travels the road cannot accomplish all its distance. There is nothing that has so many different degrees as (the course of) humanity; and thus he who tries to nerve himself to it finds it a difficult task. Therefore when the superior man measures men with the scale of righteousness, he finds it difficult to discover the men (whom he seeks); when he looks at men and compares them with one another, he knows who among them are the more worthy.'","The Master said, 'Humanity is like a heavy vessel, and like a long road. He who tries to lift the vessel cannot sustain its weight; he who travels the road cannot accomplish all its distance. There is nothing that has so many different degrees as (the course of) humanity; and thus he who tries to nerve himself to it finds it a difficult task. Therefore when the superior man measures men with the scale of righteousness, he finds it difficult to discover the men (whom he seeks); when he looks at men and compares them with one another, he knows who among them are the more worthy.'",[]
liji-032-the-record-on-example__aligned-017,liji,liji-032-the-record-on-example,chapter,block,block,False,,1,1,exact_or_near_exact,0.96,17,禮記·《表記》 17,子曰：「中心安仁者，天下一人而已矣。《大雅》曰：『德輶如毛，民鮮克舉之；我儀圖之，惟仲山甫舉之，愛莫助之。』《小雅》曰：『高山仰止，景行行止。』」,禮記·《表記》 17,"The Master said, 'It is only one man (here and there) under heaven, who with his heart of hearts naturally rests in humanity. It is said in the Da Ya, or Major Odes of the Kingdom (III, iii, ode 6, 6), ""Virtue is very light, Light as a hair, yet few can bear The burden of its weight. 'Tis so; but Zhong Shan, as I think, Needs not from virtue's weight to shrink That other men defies. Aid from my love his strength rejects. (if the king's measures have defects, What's needed he supplies)."" In the Xiao Ya, or Minor Odes of the Kingdom, it is said (II, vii, ode 4, 5), ""To the high hills I looked; The great way I pursued.""'","The Master said, 'It is only one man (here and there) under heaven, who with his heart of hearts naturally rests in humanity. It is said in the Da Ya, or Major Odes of the Kingdom (III, iii, ode 6, 6), ""Virtue is very light, Light as a hair, yet few can bear The burden of its weight. 'Tis so; but Zhong Shan, as I think, Needs not from virtue's weight to shrink That other men defies. Aid from my love his strength rejects. (if the king's measures have defects, What's needed he supplies)."" In the Xiao Ya, or Minor Odes of the Kingdom, it is said (II, vii, ode 4, 5), ""To the high hills I looked; The great way I pursued.""'",[]
liji-032-the-record-on-example__aligned-018,liji,liji-032-the-record-on-example,chapter,block,block,False,,1,1,exact_or_near_exact,0.96,18,禮記·《表記》 18,子曰：「《詩》之好仁如此；鄉道而行，中道而廢，忘身之老也，不知年數之不足，俛焉日有孳孳，斃而後已。」,禮記·《表記》 18,"The Master said, 'So did the poets love (the exhibition of) humanity. (They teach us how) one should pursue the path of it, not giving over in the way, forgetting his age, taking no thought that the years before him will not be sufficient (for his task), urging on his course with earnestness from day to day, and only giving up when he sinks in death.'","The Master said, 'So did the poets love (the exhibition of) humanity. (They teach us how) one should pursue the path of it, not giving over in the way, forgetting his age, taking no thought that the years before him will not be sufficient (for his task), urging on his course with earnestness from day to day, and only giving up when he sinks in death.'",[]
liji-032-the-record-on-example__aligned-019,liji,liji-032-the-record-on-example,chapter,block,block,False,,1,1,exact_or_near_exact,0.96,19,禮記·《表記》 19,子曰：「仁之難成久矣！人人失其所好；故仁者之過易辭也。」,禮記·《表記》 19,"The Master said, 'Long has the attainment of a perfect humanity been difficult among men! all men err in what they love - and hence it is easy to apologise for the errors of those who are seeking this humanity.'","The Master said, 'Long has the attainment of a perfect humanity been difficult among men! all men err in what they love - and hence it is easy to apologise for the errors of those who are seeking this humanity.'",[]
liji-032-the-record-on-example__aligned-020,liji,liji-032-the-record-on-example,chapter,block,block,False,,1,1,exact_or_near_exact,0.96,20,禮記·《表記》 20,子曰：「恭近禮，儉近仁，信近情，敬讓以行此，雖有過，其不甚矣。夫恭寡過，情可信，儉易容也；以此失之者，不亦鮮乎？《詩》曰：『溫溫恭人，惟德之基。』」,禮記·《表記》 20,"The Master said, 'Courtesy is near to propriety; economy is near to humanity; good faith is near to the truth of things. When one with respect and humility practises these (virtues), though he may fall into errors, they will not be very great. Where there is courtesy, the errors are few; where there is truth, there can be good faith; where there is economy, the exercise of forbearance is easy - will not failure be rare in the case of those who practise these things? It is said in the Book of Poetry (III. iii, ode 2, 9), ""Mildness and reverence base supply For virtue's structure, broad and high.""","The Master said, 'Courtesy is near to propriety; economy is near to humanity; good faith is near to the truth of things. When one with respect and humility practises these (virtues), though he may fall into errors, they will not be very great. Where there is courtesy, the errors are few; where there is truth, there can be good faith; where there is economy, the exercise of forbearance is easy - will not failure be rare in the case of those who practise these things? It is said in the Book of Poetry (III. iii, ode 2, 9), ""Mildness and reverence base supply For virtue's structure, broad and high.""",[]
liji-032-the-record-on-example__aligned-021,liji,liji-032-the-record-on-example,chapter,block,block,False,,1,1,exact_or_near_exact,0.96,21,禮記·《表記》 21,子曰：「仁之難成久矣，惟君子能之。是故君子不以其所能者病人，不以人之所不能者愧人。是故聖人之制行也，不制以己，使民有所勸勉愧恥，以行其言。禮以節之，信以結之，容貌以文之，衣服以移之，朋友以極之，欲民之有壹也。《小雅》曰：『不愧于人，不畏於天。』,禮記·《表記》 21,"The Master said, 'Long has the attainment of perfect humanity been difficult among men; it is only the superior man who is able to reach it. Therefore the superior man does not distress men by requiring from them that which (only) he himself can do, nor put them to shame because of what they cannot do. Hence the sage, in laying down rules for conduct, does not make himself the rule, but gives them his instructions so that they shall be able to stimulate themselves to endeavour, and have the feeling of shame if they do not put them in practice. (He enjoins) the rules of ceremony to regulate the conduct; good faith to bind it on them; right demeanour to set it off; costume to distinguish it; and friendship to perfect it - he desires in this way to produce a uniformity of the people. It is said in the Xiao Ya (V, ode 5, 3), ""Shall they unblushing break man's law? Shall they not stand of Heaven in awe?""","The Master said, 'Long has the attainment of perfect humanity been difficult among men; it is only the superior man who is able to reach it. Therefore the superior man does not distress men by requiring from them that which (only) he himself can do, nor put them to shame because of what they cannot do. Hence the sage, in laying down rules for conduct, does not make himself the rule, but gives them his instructions so that they shall be able to stimulate themselves to endeavour, and have the feeling of shame if they do not put them in practice. (He enjoins) the rules of ceremony to regulate the conduct; good faith to bind it on them; right demeanour to set it off; costume to distinguish it; and friendship to perfect it - he desires in this way to produce a uniformity of the people. It is said in the Xiao Ya (V, ode 5, 3), ""Shall they unblushing break man's law? Shall they not stand of Heaven in awe?""",[]
liji-032-the-record-on-example__aligned-022,liji,liji-032-the-record-on-example,chapter,block,block,False,,1,1,exact_or_near_exact,0.96,22,禮記·《表記》 22,是故君子服其服，則文以君子之容；有其容，則文以君子之辭；遂其辭，則實以君子之德。是故君子恥服其服而無其容，恥有其容而無其辭，恥有其辭而無其德，恥有其德而無其行。是故君子衰絰則有哀色；端冕則有敬色；甲胄則有不可辱之色。《詩》云：『惟鵜在梁，不濡其翼；彼記之子，不稱其服。』」,禮記·《表記》 22,"'Therefore, when a superior man puts on the dress (of his rank), he sets it off by the demeanour of a superior man. That demeanour he sets off with the language of a superior man; and that language he makes good by the virtues of a superior man. Hence the superior man is ashamed to wear the robes, and not have the demeanour; ashamed to have the demeanour, and not the style of speech; ashamed to have the style of speech, and not the virtues; ashamed to have the virtues, and not the conduct proper to them. Thus it is that when the superior man has on his sackcloth and other mourning, his countenance wears an air of sorrow; when he wears the square-cut dress and square-topped cap, his countenance wears an air of respect; and when he wears his mail-coat and helmet, his countenance says that he is not to be meddled with. It is said in the Book of Poetry (I, xiv, ode 2, 2), ""Like pelicans, upon the dam Which stand, and there their pouches cram, Unwet the while their wings, Are those who their rich dress display. But no befitting service pay, Intent on meanest things.""'","'Therefore, when a superior man puts on the dress (of his rank), he sets it off by the demeanour of a superior man. That demeanour he sets off with the language of a superior man; and that language he makes good by the virtues of a superior man. Hence the superior man is ashamed to wear the robes, and not have the demeanour; ashamed to have the demeanour, and not the style of speech; ashamed to have the style of speech, and not the virtues; ashamed to have the virtues, and not the conduct proper to them. Thus it is that when the superior man has on his sackcloth and other mourning, his countenance wears an air of sorrow; when he wears the square-cut dress and square-topped cap, his countenance wears an air of respect; and when he wears his mail-coat and helmet, his countenance says that he is not to be meddled with. It is said in the Book of Poetry (I, xiv, ode 2, 2), ""Like pelicans, upon the dam Which stand, and there their pouches cram, Unwet the while their wings, Are those who their rich dress display. But no befitting service pay, Intent on meanest things.""'",[]
liji-032-the-record-on-example__aligned-023,liji,liji-032-the-record-on-example,chapter,block,block,False,,1,1,exact_or_near_exact,0.96,23,禮記·《表記》 23,子言之：「君子之所謂義者，貴賤皆有事於天下；天子親耕，粢盛秬鬯以事上帝，故諸侯勤以輔事於天子。」,禮記·《表記》 23,"These were the words of the Master - 'What the superior man calls righteousness is, that noble and mean all have the services which they discharge throughout the kingdom. The son of Heaven himself ploughs the ground for the rice with which to fill the vessels, and the black millet from which to distil the spirit to be mixed with fragrant herbs, for the services of God, and in the same way the feudal lords are diligent in discharging their services to the son of Heaven.'","These were the words of the Master - 'What the superior man calls righteousness is, that noble and mean all have the services which they discharge throughout the kingdom. The son of Heaven himself ploughs the ground for the rice with which to fill the vessels, and the black millet from which to distil the spirit to be mixed with fragrant herbs, for the services of God, and in the same way the feudal lords are diligent in discharging their services to the son of Heaven.'",[]
liji-032-the-record-on-example__aligned-024,liji,liji-032-the-record-on-example,chapter,block,block,False,,1,1,exact_or_near_exact,0.96,24,禮記·《表記》 24,子曰：「下之事上也，雖有庇民之大德，不敢有君民之心，仁之厚也。是故君子恭儉以求役仁，信讓以求役禮，不自尚其事，不自尊其身，儉於位而寡於欲，讓於賢，卑己尊而人，小心而畏義，求以事君，得之自是，不得自是，以聽天命。,禮記·《表記》 24,"The Master said, 'In serving (the ruler) his superior, (an officer) from his position has great opportunity to protect the people; but when he does not allow himself to have any thought of acting as the ruler of them, this shows a high degree of humanity. Therefore, the superior man is courteous and economical, seeking to exercise his benevolence, and sincere and humble in order to practise his sense of propriety. He does not himself seta high value on his services; he does not himself assert the honour due to his person. He is not ambitious of (high) position, and is very moderate in his desires. He gives place willingly to men of ability and virtue. He abases himself and gives honour to others. He is careful and in fear of doing what is not right. His desire in all this is to serve his ruler. If he succeed in doing so (and obtaining his ruler's approbation), he feels that he has done right; if he do not so succeed, he still feels that he has done right - prepared to accept the will of Heaven concerning himself.","The Master said, 'In serving (the ruler) his superior, (an officer) from his position has great opportunity to protect the people; but when he does not allow himself to have any thought of acting as the ruler of them, this shows a high degree of humanity. Therefore, the superior man is courteous and economical, seeking to exercise his benevolence, and sincere and humble in order to practise his sense of propriety. He does not himself seta high value on his services; he does not himself assert the honour due to his person. He is not ambitious of (high) position, and is very moderate in his desires. He gives place willingly to men of ability and virtue. He abases himself and gives honour to others. He is careful and in fear of doing what is not right. His desire in all this is to serve his ruler. If he succeed in doing so (and obtaining his ruler's approbation), he feels that he has done right; if he do not so succeed, he still feels that he has done right - prepared to accept the will of Heaven concerning himself.",[]
liji-032-the-record-on-example__aligned-025,liji,liji-032-the-record-on-example,chapter,block,block,False,,1,1,exact_or_near_exact,0.96,25,禮記·《表記》 25,《詩》云：『莫莫葛藟，施于條枚；凱弟君子，求福不回。』其舜、禹、文王、周公之謂與！有君民之大德，有事君之小心。《詩》云：『惟此文王，小心翼翼，昭事上帝，聿懷多福，厥德不回，以受方國。』」,禮記·《表記》 25,"It is said in the Book of Poetry (III, i, ode 5, 6), ""How the creepers close twine Round the branches and stems! Self-possession and ease Robed our prince as with gems. Happiness increased unsought, Nor by crooked ways was bought."" Might not this have been said of Shun, Yu, king Wen, or the duke of Zhou, who had the great virtues (necessary) to govern the people, and yet were (only) careful to serve their rulers? It is said again in the same Book of Poetry (III, i, ode 2, 3), ""This our king Wen in all his way Did watchful reverence display, With clearest wisdom serving God, Who, pleased to see the course he trod, Him with great favour crowned. His virtue no deflection knew, But always to the right was true. The states beheld, and all approved. With loyal ardour stirred and moved, Wen as their head they owned.""'","It is said in the Book of Poetry (III, i, ode 5, 6), ""How the creepers close twine Round the branches and stems! Self-possession and ease Robed our prince as with gems. Happiness increased unsought, Nor by crooked ways was bought."" Might not this have been said of Shun, Yu, king Wen, or the duke of Zhou, who had the great virtues (necessary) to govern the people, and yet were (only) careful to serve their rulers? It is said again in the same Book of Poetry (III, i, ode 2, 3), ""This our king Wen in all his way Did watchful reverence display, With clearest wisdom serving God, Who, pleased to see the course he trod, Him with great favour crowned. His virtue no deflection knew, But always to the right was true. The states beheld, and all approved. With loyal ardour stirred and moved, Wen as their head they owned.""'",[]
liji-032-the-record-on-example__aligned-026,liji,liji-032-the-record-on-example,chapter,block,block,False,,1,1,exact_or_near_exact,0.96,26,禮記·《表記》 26,子曰：「先王謚以尊名，節以壹惠，恥名之浮於行也。是故君子不自大其事，不自尚其功，以求處情；過行弗率，以求處厚；彰人之善而美人之功，以求下賢。是故君子雖自卑，而民敬尊之。」,禮記·《表記》 26,"The Master said, 'The practice of the ancient kings in conferring honorary posthumous names was to do honour to the fame (of the individuals); but they limited themselves to one excellence (in the character) - they would have been ashamed if the name had been beyond the actions (of the life). An accordance with this the superior man does not himself magnify his doings, nor himself exalt his merit, seeking to be within the truth; actions of an extraordinary character he does not aim at, but seeks to occupy himself only with what is substantial and good. He displays prominently the good qualities of others, and celebrates their merits, seeking to place himself below them in the scale of worth. Therefore, although the superior man abases himself, yet the people respect and honour him.'","The Master said, 'The practice of the ancient kings in conferring honorary posthumous names was to do honour to the fame (of the individuals); but they limited themselves to one excellence (in the character) - they would have been ashamed if the name had been beyond the actions (of the life). An accordance with this the superior man does not himself magnify his doings, nor himself exalt his merit, seeking to be within the truth; actions of an extraordinary character he does not aim at, but seeks to occupy himself only with what is substantial and good. He displays prominently the good qualities of others, and celebrates their merits, seeking to place himself below them in the scale of worth. Therefore, although the superior man abases himself, yet the people respect and honour him.'",[]
liji-032-the-record-on-example__aligned-027,liji,liji-032-the-record-on-example,chapter,block,block,False,,1,1,exact_or_near_exact,0.96,27,禮記·《表記》 27,子曰：「后稷，天下之為烈也，豈一手一足哉！唯欲行之浮於名也，故自謂便人。」,禮記·《表記》 27,"The Master said, 'The meritorious services of Hou Ji were the greatest of all under Heaven; could his hands and feet be described as those of an ordinary man? But all which he desired was that his doings should be superior to his name, and therefore he said of himself that he was simply ""a man useful to others.""","The Master said, 'The meritorious services of Hou Ji were the greatest of all under Heaven; could his hands and feet be described as those of an ordinary man? But all which he desired was that his doings should be superior to his name, and therefore he said of himself that he was simply ""a man useful to others.""",[]
