alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
lunyu__book-11-xianjin__011__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-11-xianjin,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,11,論語 11.11,季路問事鬼神。子曰：「未能事人，焉能事鬼？」「敢問死？」曰：「未知生，焉知死？」,Analects XI.11,"Chi Lu asked about serving the spirits of the dead. The Master said, ""While you are not able to serve men, how can you serve their spirits?"" Chi Lu added, ""I venture to ask about death?"" He was answered, ""While you do not know life, how can you know about death?"""
lunyu__book-11-xianjin__012__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-11-xianjin,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,12,論語 11.12,閔子侍側，誾誾如也；子路，行行如也；冉有、子貢，侃侃如也。子樂。「若由也，不得其死然！」,Analects XII.12,"The disciple Min was standing by his side, looking bland and precise; Tsze-lu, looking bold and soldierly; Zan Yu and Tsze-kung, with a free and straightforward manner. The Master was pleased. He said, ""Yu, there!—he will not die a natural death."""
lunyu__book-11-xianjin__013__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-11-xianjin,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,13,論語 11.13,魯人爲長府。閔子騫曰：「仍舊貫，如之何？何必改作？」子曰：「夫人不言，言必有中。」,Analects XIII.13,"Some parties in Lu were going to take down and rebuild the Long Treasury. Min Tsze-ch'ien said, ""Suppose it were to be repaired after its old style;—why must it be altered and made anew?"" The Master said, ""This man seldom speaks; when he does, he is sure to hit the point."""
lunyu__book-11-xianjin__014__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-11-xianjin,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,14,論語 11.14,子曰：「由之瑟，奚爲於丘之門？」門人不敬子路。子曰：「由也升堂矣，未入於室也！」,Analects XIV.14,"The Master said, ""What has the lute of Yu to do in my door?"" The other disciples began not to respect Tsze-lu. The Master said, ""Yu has ascended to the hall, though he has not yet passed into the inner apartments."""
lunyu__book-11-xianjin__015__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-11-xianjin,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,15,論語 11.15,子貢問：「師與商也孰賢？」子曰：「師也過，商也不及。」曰：「然則師愈與？」子曰：「過猶不及。」,Analects XV.15,"Tsze-kung asked which of the two, Shih or Shang, was the superior. The Master said, ""Shih goes beyond the due mean, and Shang does not come up to it."" ""Then,"" said Tsze-kung, ""the superiority is with Shih, I suppose."" The Master said, ""To go beyond is as wrong as to fall short."""
lunyu__book-11-xianjin__016__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-11-xianjin,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,16,論語 11.16,季氏富於周公，而求也爲之聚斂而附益之。子曰：「非吾徒也！小子鳴鼓而攻之，可也。」,Analects XVI.16,"The head of the Chi family was richer than the duke of Chau had been, and yet Ch'iu collected his imposts for him, and increased his wealth. The Master said, ""He is no disciple of mine. My little children, beat the drum and assail him."""
lunyu__book-11-xianjin__017__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-11-xianjin,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,17,論語 11.17,柴也愚，參也魯，師也辟，由也喭。,Analects XVII.17,Ch'ai is simple. Shan is dull. Shih is specious. Yu is coarse.
lunyu__book-11-xianjin__018__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-11-xianjin,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,18,論語 11.18,子曰：「回也其庶乎，屢空。賜不受命，而貨殖焉；億則屢中。」,Analects XVIII.18,"The Master said, ""There is Hui! He has nearly attained to perfect virtue. He is often in want. ""Ts'ze does not acquiesce in the appointments of Heaven, and his goods are increased by him. Yet his judgments are often correct."""
lunyu__book-11-xianjin__019__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-11-xianjin,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,19,論語 11.19,子張問「善人」之道。子曰：「不踐跡，亦不入於室。」,Analects XIX.19,"Tsze-chang asked what were the characteristics of the good man. The Master said, ""He does not tread in the footsteps of others, but moreover, he does not enter the chamber of the sage."""
lunyu__book-11-xianjin__020__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-11-xianjin,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,20,論語 11.20,子曰：「論篤是與，君子者乎？色莊者乎？」,Analects XX.20,"The Master said, ""If, because a man's discourse appears solid and sincere, we allow him to be a good man, is he really a superior man? or is his gravity only in appearance?"""
lunyu__book-11-xianjin__021__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-11-xianjin,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,21,論語 11.21,子路問：「聞斯行諸？」子曰：「有父兄在，如之何其聞斯行之？」冉有問：「聞斯行諸？」子曰：「聞斯行之。」公西華曰：「由也問：『聞斯行諸？』子曰：『有父兄在。』求也問：『聞斯行諸？』子曰：『聞斯行之。』赤也惑，敢問。」子曰：「求也退，故進之；由也兼人，故退之。」,Analects XXI.21,"Tsze-lu asked whether he should immediately carry into practice what he heard. The Master said, ""There are your father and elder brothers to be consulted;—why should you act on that principle of immediately carrying into practice what you hear?"" Zan Yu asked the same, whether he should immediately carry into practice what he heard, and the Master answered, ""Immediately carry into practice what you hear."" Kung-hsi Hwa said, ""Yu asked whether he should carry immediately into practice what he heard, and you said, 'There are your father and elder brothers to be consulted.' Ch'iu asked whether he should immediately carry into practice what he heard, and you said, 'Carry it immediately into practice.' I, Ch'ih, am perplexed, and venture to ask you for an explanation."" The Master said, ""Ch'iu is retiring and slow; therefore, I urged him forward. Yu has more than his own share of energy; therefore I kept him back."""
lunyu__book-11-xianjin__022__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-11-xianjin,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,22,論語 11.22,子畏於匡，顏淵後。子曰：「吾以女爲死矣！」曰：「子在，回何敢死？」,Analects XXII.22,"The Master was put in fear in K'wang and Yen Yuan fell behind. The Master, on his rejoining him, said, ""I thought you had died."" Hui replied, ""While you were alive, how should I presume to die?"""
lunyu__book-11-xianjin__023__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-11-xianjin,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,23,論語 11.23,季子然問：「仲由、冉求可謂大臣與？」子曰：「吾以子爲異之問，曾由與求之問？所謂大臣者，以道事君，不可則止。今由與求也，可謂具臣矣。」曰：「然則從之者與？」子曰：「弒父與君，亦不從也。」,Analects XXIII.23,"Chi Tsze-zan asked whether Chung Yu and Zan Ch'iu could be called great ministers. The Master said, ""I thought you would ask about some extraordinary individuals, and you only ask about Yu and Ch'iu! ""What is called a great minister, is one who serves his prince according to what is right, and when he finds he cannot do so, retires. ""Now, as to Yu and Ch'iu, they may be called ordinary ministers."" Tsze-zan said, ""Then they will always follow their chief;—will they?"" The Master said, ""In an act of parricide or regicide, they would not follow him."""
lunyu__book-11-xianjin__024__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-11-xianjin,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,24,論語 11.24,子路使子羔爲費宰。子曰：「賊夫人之子。」子路曰：「有民人焉，有社稷焉；何必讀書，然後爲學？」子曰：「是故惡夫佞者。」,Analects XXIV.24,"Tsze-lu got Tsze-kao appointed governor of Pi. The Master said, ""You are injuring a man's son."" Tsze-lu said, ""There are (there) common people and officers; there are the altars of the spirits of the land and grain. Why must one read books before he can be considered to have learned?"" The Master said, ""It is on this account that I hate your glib-tongued people."""
lunyu__book-11-xianjin__025__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-11-xianjin,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,25,論語 11.25,子路、曾皙、冉有、公西華侍坐。子曰：「以吾一日長乎爾，毋吾以也。居則曰：『不吾知也。』如或知爾，則何以哉？」子路率爾而對，曰：「千乘之國，攝乎大國之閒，加之以師旅，因之以饑饉，由也爲之，比及三年，可使有勇，且知方也。」夫子哂之。「求，爾何如？」對曰：「方六七十，如五六十，求也爲之，比及三年，可使足民；如其禮樂，以俟君子。」「赤，爾何如？」對曰：「非曰能之，願學焉！宗廟之事，如會同，端章甫，願爲小相焉。」「點，爾何如？」鼓瑟希，鏗爾，舍瑟而作；對曰：「異乎三子者之撰。」子曰：「何傷乎？亦各言其志也。」曰：「莫春者，春服既成。冠者五六人，童子六七人。浴乎沂，風乎舞雩，詠而歸。」夫子喟然歎曰：「吾與點也！」三子者出，曾皙後。曾皙曰：「夫三子者之言何如？」子曰：「亦各言其志也已矣。」曰：「夫子何哂由也？」曰：「爲國以禮，其言不讓，是故哂之。」「唯求則非邦也與？」「安見方六七十，如五六十，而非邦也者？」「唯赤則非邦也與？」「宗廟會同，非諸侯而何？赤也爲之小，孰能爲之大？」,Analects XXV.25,"Tsze-lu, Tsang Hsi, Zan Yu, and Kung-hsi Hwa were sitting by the Master. He said to them, ""Though I am a day or so older than you, do not think of that. ""From day to day you are saying, 'We are not known.' If some ruler were to know you, what would you like to do?"" Tsze-lu hastily and lightly replied, ""Suppose the case of a State of ten thousand chariots; let it be straitened between other large States; let it be suffering from invading armies; and to this let there be added a famine in corn and in all vegetables:—if I were intrusted with the government of it, in three years"" time I could make the people to be bold, and to recognise the rules of righteous conduct."" The Master smiled at him. Turning to Yen Yu, he said, ""Ch'iu, what are your wishes?"" Ch'iu replied, ""Suppose a state of sixty or seventy li square, or one of fifty or sixty, and let me have the government of it;—in three years"" time, I could make plenty to abound among the people. As to teaching them the principles of propriety, and music, I must wait for the rise of a superior man to do that."" ""What are your wishes, Ch'ih,"" said the Master next to Kung-hsi Hwa. Ch'ih replied, ""I do not say that my ability extends to these things, but I should wish to learn them. At the services of the ancestral temple, and at the audiences of the princes with the sovereign, I should like, dressed in the dark square-made robe and the black linen cap, to act as a small assistant."" Last of all, the Master asked Tsang Hsi, ""Tien, what are your wishes?"" Tien, pausing as he was playing on his lute, while it was yet twanging, laid the instrument aside, and rose. ""My wishes,"" he said, ""are different from the cherished purposes of these three gentlemen."" ""What harm is there in that?"" said the Master; ""do you also, as well as they, speak out your wishes."" Tien then said, ""In this, the last month of spring, with the dress of the season all complete, along with five or six young men who have assumed the cap, and six or seven boys, I would wash in the I, enjoy the breeze among the rain altars, and return home singing."" The Master heaved a sigh and said, ""I give my approval to Tien."" The three others having gone out, Tsang Hsi remained behind, and said, ""What do you think of the words of these three friends?"" The Master replied, ""They simply told each one his wishes."" Hsi pursued, ""Master, why did you smile at Yu?"" He was answered, ""The management of a State demands the rules of propriety. His words were not humble; therefore I smiled at him."" Hsi again said, ""But was it not a State which Ch'iu proposed for himself?"" The reply was, ""Yes; did you ever see a territory of sixty or seventy li or one of fifty or sixty, which was not a State?"" Once more, Hsi inquired, ""And was it not a State which Ch'ih proposed for himself?"" The Master again replied, ""Yes; who but princes have to do with ancestral temples, and with audiences but the sovereign? If Ch'ih were to be a small assistant in these services, who could be a great one?"
