alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
lunyu__book-02-weizheng__011__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-02-weizheng,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,11,論語 2.11,子曰：「溫故而知新，可以爲師矣。」,Analects XI.11,"The Master said, ""If a man keeps cherishing his old knowledge, so as continually to be acquiring new, he may be a teacher of others."""
lunyu__book-02-weizheng__012__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-02-weizheng,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,12,論語 2.12,子曰：「君子不器。」,Analects XII.12,"The Master said, ""The accomplished scholar is not a utensil."""
lunyu__book-02-weizheng__013__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-02-weizheng,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,13,論語 2.13,子貢問君子。子曰：「先行其言，而後從之。」,Analects XIII.13,"Tsze-kung asked what constituted the superior man. The Master said, ""He acts before he speaks, and afterwards speaks according to his actions."""
lunyu__book-02-weizheng__014__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-02-weizheng,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,14,論語 2.14,子曰：「君子周而不比，小人比而不周。」,Analects XIV.14,"The Master said, ""The superior man is catholic and no partisan. The mean man is partisan and not catholic."""
lunyu__book-02-weizheng__015__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-02-weizheng,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,15,論語 2.15,子曰：「學而不思則罔，思而不學則殆。」,Analects XV.15,"The Master said, ""Learning without thought is labour lost; thought without learning is perilous."""
lunyu__book-02-weizheng__016__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-02-weizheng,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,16,論語 2.16,子曰：「攻乎異端，斯害也已。」,Analects XVI.16,"The Master said, ""The study of strange doctrines is injurious indeed!"""
lunyu__book-02-weizheng__017__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-02-weizheng,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,17,論語 2.17,子曰：「由，誨女知之乎！知之爲知之，不知爲不知，是知也。」,Analects XVII.17,"The Master said, ""Yu, shall I teach you what knowledge is? When you know a thing, to hold that you know it; and when you do not know a thing, to allow that you do not know it;—this is knowledge."""
lunyu__book-02-weizheng__018__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-02-weizheng,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,18,論語 2.18,子張學干祿。子曰：「多聞闕疑，愼言其餘，則寡尤；多見闕殆，愼行其餘，則寡悔。言寡尤，行寡悔，祿在其中矣。」,Analects XVII.18,"Tsze-chang was learning with a view to official emolument. The Master said, ""Hear much and put aside the points of which you stand in doubt, while you speak cautiously at the same time of the others:—then you will afford few occasions for blame. See much and put aside the things which seem perilous, while you are cautious at the same time in carrying the others into practice:—then you will have few occasions for repentance. When one gives few occasions for blame in his words, and few occasions for repentance in his conduct, he is in the way to get emolument."""
lunyu__book-02-weizheng__019__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-02-weizheng,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,19,論語 2.19,哀公問曰：「何爲則民服？」孔子對曰：「擧直錯諸枉，則民服；擧枉錯諸直，則民不服。」,Analects XIX.19,"The Duke Ai asked, saying, ""What should be done in order to secure the submission of the people?"" Confucius replied, ""Advance the upright and set aside the crooked, then the people will submit. Advance the crooked and set aside the upright, then the people will not submit."""
lunyu__book-02-weizheng__020__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-02-weizheng,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,20,論語 2.20,季康子問：「使民敬忠以勸，如之何？」子曰：「臨之以莊，則敬；孝慈，則忠；擧善而教不能，則勸。」,Analects XX.20,"Chi K'ang asked how to cause the people to reverence their ruler, to be faithful to him, and to go on to nerve themselves to virtue. The Master said, ""Let him preside over them with gravity;—then they will reverence him. Let him be filial and kind to all;—then they will be faithful to him. Let him advance the good and teach the incompetent;—then they will eagerly seek to be virtuous."""
lunyu__book-02-weizheng__021__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-02-weizheng,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,21,論語 2.21,或謂孔子曰：「子奚不爲政？」子曰：「《書》云：『孝乎惟孝，友於兄弟。』施於有政，是亦爲政，奚其爲爲政？」,Analects XXI.21,"Some one addressed Confucius, saying, ""Sir, why are you not engaged in the government?"" The Master said, ""What does the Shu-ching say of filial piety?—'You are filial, you discharge your brotherly duties. These qualities are displayed in government.' This then also constitutes the exercise of government. Why must there be that—making one be in the government?"""
lunyu__book-02-weizheng__022__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-02-weizheng,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,22,論語 2.22,子曰：「人而無信，不知其可也。大車無輗，小車無軏，其何以行之哉？」,Analects XXII.22,"The Master said, ""I do not know how a man without truthfulness is to get on. How can a large carriage be made to go without the cross-bar for yoking the oxen to, or a small carriage without the arrangement for yoking the horses?"""
lunyu__book-02-weizheng__023__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-02-weizheng,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,23,論語 2.23,子張問：「十世可知也？」子曰：「殷因於夏禮，所損益可知也；周因於殷禮，所損益可知也；其或繼周者，雖百世可知也。」,Analects XXIII.23,"Tsze-chang asked whether the affairs of ten ages after could be known. Confucius said, ""The Yin dynasty followed the regulations of the Hsia: wherein it took from or added to them may be known. The Chau dynasty has followed the regulations of Yin: wherein it took from or added to them may be known. Some other may follow the Chau, but though it should be at the distance of a hundred ages, its affairs may be known."""
lunyu__book-02-weizheng__024__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-02-weizheng,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,24,論語 2.24,子曰：「非其鬼而祭之，諂也。見義不爲，無勇也。」,Analects XXIV.24,"The Master said, ""For a man to sacrifice to a spirit which does not belong to him is flattery. ""To see what is right and not to do it is want of courage."""
