alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
lunyu__book-12-yanyuan__011__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-12-yanyuan,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,11,論語 12.11,齊景公問「政」於孔子。孔子對曰：「君君，臣臣，父父，子子。」公曰：「善哉！信如君不君，臣不臣，父不父，子不子，雖有粟，吾得而食諸？」,Analects XI.11,"The Duke Ching, of Ch'i, asked Confucius about government. Confucius replied, ""There is government, when the prince is prince, and the minister is minister; when the father is father, and the son is son."" ""Good!"" said the duke; ""if, indeed; the prince be not prince, the minister not minister, the father not father, and the son not son, although I have my revenue, can I enjoy it?"""
lunyu__book-12-yanyuan__012__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-12-yanyuan,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,12,論語 12.12,子曰：「片言可以折獄者，其由也與！」子路無宿諾。,Analects XII.12,"The Master said, ""Ah! it is Yu, who could with half a word settle litigations!"" Tsze-lu never slept over a promise."
lunyu__book-12-yanyuan__013__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-12-yanyuan,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,13,論語 12.13,子曰：「聽訟，吾猶人也；必也使無訟乎！」,Analects XIII.13,"The Master said, ""In hearing litigations, I am like any other body. What is necessary, however, is to cause the people to have no litigations."""
lunyu__book-12-yanyuan__014__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-12-yanyuan,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,14,論語 12.14,子張問「政」。子曰：「居之無倦，行之以忠。」,Analects XIV.14,"Tsze-chang asked about government. The Master said, ""The art of governing is to keep its affairs before the mind without weariness, and to practise them with undeviating consistency."""
lunyu__book-12-yanyuan__015__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-12-yanyuan,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,15,論語 12.15,子曰：「博學以文，約之以禮；亦可以弗畔矣夫！」,Analects XV.15,"The Master said, ""By extensively studying all learning, and keeping himself under the restraint of the rules of propriety, one may thus likewise not err from what is right."""
lunyu__book-12-yanyuan__016__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-12-yanyuan,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,16,論語 12.16,子曰：「君子成人之美，不成人之惡。小人反是。」,Analects XVI.16,"The Master said, ""The superior man seeks to perfect the admirable qualities of men, and does not seek to perfect their bad qualities. The mean man does the opposite of this."""
lunyu__book-12-yanyuan__017__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-12-yanyuan,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,17,論語 12.17,季康子問「政」於孔子。孔子對曰：「『政』者，正也。子帥以正，孰敢不正？」,Analects XVII.17,"Chi K'ang asked Confucius about government. Confucius replied, ""To govern means to rectify. If you lead on the people with correctness, who will dare not to be correct?"""
lunyu__book-12-yanyuan__018__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-12-yanyuan,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,18,論語 12.18,季康子患盜，問於孔子。孔子對曰：「苟子之不欲，雖賞之不竊。」,Analects XVIII.18,"Chi K'ang, distressed about the number of thieves in the state, inquired of Confucius how to do away with them. Confucius said, ""If you, sir, were not covetous, although you should reward them to do it, they would not steal."""
lunyu__book-12-yanyuan__019__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-12-yanyuan,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,19,論語 12.19,季康子問政於孔子曰：「如殺無道，以就有道，何如？」孔子對曰：「子爲政，焉用殺？子欲善，而民善矣。君子之德，風；小人之德，草；草上之風，必偃。」,Analects XIX.19,"Chi K'ang asked Confucius about government, saying, ""What do you say to killing the unprincipled for the good of the principled?"" Confucius replied, ""Sir, in carrying on your government, why should you use killing at all? Let your evinced desires be for what is good, and the people will be good. The relation between superiors and inferiors, is like that between the wind and the grass. The grass must bend, when the wind blows across it."""
lunyu__book-12-yanyuan__020__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-12-yanyuan,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,20,論語 12.20,子張問：「士何如斯可謂之『達』矣？」子曰：「何哉，爾所謂『達』者？」子張對曰：「在邦必聞，在家必聞。」子曰：「是『聞』也，非『達』也。夫『達』也者，質直而好義，察言而觀色，慮以下人，在邦必達，在家必達。夫『聞』也者：色取仁而行違，居之不疑。在邦必聞，在家必聞。」,Analects XX.20,"Tsze-chang asked, ""What must the officer be, who may be said to be distinguished?"" The Master said, ""What is it you call being distinguished?"" Tsze-chang replied, ""It is to be heard of through the State, to be heard of throughout his clan."" The Master said, ""That is notoriety, not distinction. ""Now the man of distinction is solid and straightforward, and loves righteousness. He examines people's words, and looks at their countenances. He is anxious to humble himself to others. Such a man will be distinguished in the country; he will be distinguished in his clan. ""As to the man of notoriety, he assumes the appearance of virtue, but his actions are opposed to it, and he rests in this character without any doubts about himself. Such a man will be heard of in the country; he will be heard of in the clan."""
lunyu__book-12-yanyuan__021__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-12-yanyuan,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,21,論語 12.21,樊遲從遊於舞雩之下曰：「敢問崇德，脩慝，辨惑？」子曰：「善哉問！先事後得，非『崇德』與？攻其惡，無攻人之惡，非『脩慝』與？一朝之忿，忘其身以及其親，非『惑』與？」,Analects XXI.21,"Fan Ch'ih rambling with the Master under the trees about the rain altars, said, ""I venture to ask how to exalt virtue, to correct cherished evil, and to discover delusions."" The Master said, ""Truly a good question! ""If doing what is to be done be made the first business, and success a secondary consideration;—is not this the way to exalt virtue? To assail one's own wickedness and not assail that of others;—is not this the way to correct cherished evil? For a morning's anger to disregard one's own life, and involve that of his parents;—is not this a case of delusion?"""
lunyu__book-12-yanyuan__022__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-12-yanyuan,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,22,論語 12.22,樊遲問「仁」。子曰：「愛人。」問「知」。子曰：「知人。」樊遲未達，子曰：「擧直錯諸枉，能使枉者直。」樊遲退，見子夏曰：「鄉也吾見於夫子而問『知』，子曰：『擧直錯諸枉，能使枉者直』，何謂也？」子夏曰：「富哉言乎！舜有天下，選於眾，擧皋陶，不仁者遠矣。湯有天下，選於眾，擧伊尹，不仁者遠矣。」,Analects XXII.22,"Fan Ch'ih asked about benevolence. The Master said, ""It is to love all men."" He asked about knowledge. The Master said, ""It is to know all men."" Fan Ch'ih did not immediately understand these answers. The Master said, ""Employ the upright and put aside all the crooked;—in this way the crooked can be made to be upright."" Fan Ch'ih retired, and, seeing Tsze-hsia, he said to him, ""A Little while ago, I had an interview with our Master, and asked him about knowledge. He said, ""Employ the upright, and put aside all the crooked;—in this way, the crooked will be made to be upright."" What did he mean?"" Tsze-hsia said, ""Truly rich is his saying! ""Shun, being in possession of the kingdom, selected from among all the people, and employed Kao-yao, on which all who were devoid of virtue disappeared. T'ang, being in possession of the kingdom, selected from among all the people, and employed I Yin, and all who were devoid of virtue disappeared."""
lunyu__book-12-yanyuan__023__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-12-yanyuan,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,23,論語 12.23,子貢問「友」。子曰：「忠吿而善道之，不可則止，毋自辱焉。」,Analects XXIII.23,"Tsze-kung asked about friendship. The Master said, ""Faithfully admonish your friend, and skillfully lead him on. If you find him impracticable, stop. Do not disgrace yourself."""
lunyu__book-12-yanyuan__024__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-12-yanyuan,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,24,論語 12.24,曾子曰：「君子以文會友，以友輔仁。」,Analects XXIV.24,"The philosopher Tsang said, ""The superior man on grounds of culture meets with his friends, and by their friendship helps his virtue."""
