alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
lunyu__book-06-yongye__011__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-06-yongye,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,11,論語 6.11,子謂子夏曰：「女爲君子儒，無爲小人儒。」註解：「女」有「汝、你」的意思。本句文意是「孔子給學生子夏的期許，希望子夏能做大事，不做計算小事的儒者。」,Analects XI.11,"The Master said to Tsze-hsia, ""Do you be a scholar after the style of the superior man, and not after that of the mean man."""
lunyu__book-06-yongye__012__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-06-yongye,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,12,論語 6.12,子游爲武城宰。子曰：「女得人焉耳乎？」曰：「有澹臺滅明者，行不由徑；非公事，未嘗至於偃之室也。」,Analects XII.12,"Tsze-yu being governor of Wu-ch'ang, the Master said to him, ""Have you got good men there?"" He answered, ""There is Tan-t'ai Mieh-ming, who never in walking takes a short cut, and never comes to my office, excepting on public business."""
lunyu__book-06-yongye__013__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-06-yongye,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,13,論語 6.13,子曰：「孟之反不伐，奔而殿，將入門，策其馬，曰：『非敢後也，馬不進也。』」,Analects XIII.13,"The Master said, ""Mang Chih-fan does not boast of his merit. Being in the rear on an occasion of flight, when they were about to enter the gate, he whipped up his horse, saying, 'It is not that I dare to be last. My horse would not advance.'"""
lunyu__book-06-yongye__014__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-06-yongye,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,14,論語 6.14,子曰：「不有祝鮀之佞，而有宋朝之美，難乎免於今之世矣。」,Analects XIV.14,"The Master said, ""Without the specious speech of the litanist T'o and the beauty of the prince Chao of Sung, it is difficult to escape in the present age."""
lunyu__book-06-yongye__015__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-06-yongye,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,15,論語 6.15,子曰：「誰能出不由戶？何莫由斯道也！」,Analects XV.15,"The Master said, ""Who can go out but by the door? How is it that men will not walk according to these ways?"""
lunyu__book-06-yongye__016__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-06-yongye,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,16,論語 6.16,子曰：「質勝文則野，文勝質則史。文質彬彬，然後君子。」,Analects XVI.16,"The Master said, ""Where the solid qualities are in excess of accomplishments, we have rusticity; where the accomplishments are in excess of the solid qualities, we have the manners of a clerk. When the accomplishments and solid qualities are equally blended, we then have the man of virtue."""
lunyu__book-06-yongye__017__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-06-yongye,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,17,論語 6.17,子曰：「人之生也直，罔之生也幸而免。」,Analects XVII.17,"The Master said, ""Man is born for uprightness. If a man lose his uprightness, and yet live, his escape from death is the effect of mere good fortune."""
lunyu__book-06-yongye__018__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-06-yongye,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,18,論語 6.18,子曰：「知之者，不如好之者，好之者，不如樂之者。」,Analects XVIII.18,"The Master said, ""They who know the truth are not equal to those who love it, and they who love it are not equal to those who delight in it."""
lunyu__book-06-yongye__019__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-06-yongye,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,19,論語 6.19,子曰：「中人以上，可以語上也；中人以下，不可以語上也。」,Analects XIX.19,"The Master said, ""To those whose talents are above mediocrity, the highest subjects may be announced. To those who are below mediocrity, the highest subjects may not be announced."""
lunyu__book-06-yongye__020__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-06-yongye,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,20,論語 6.20,樊遲問知。子曰：「務民之義，敬鬼神而遠之，可謂知矣。」問仁。曰：「仁者先難而後獲，可謂仁矣。」,Analects XX.20,"Fan Ch'ih asked what constituted wisdom. The Master said, ""To give one's self earnestly to the duties due to men, and, while respecting spiritual beings, to keep aloof from them, may be called wisdom."" He asked about perfect virtue. The Master said, ""The man of virtue makes the difficulty to be overcome his first business, and success only a subsequent consideration;—this may be called perfect virtue."""
lunyu__book-06-yongye__021__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-06-yongye,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,21,論語 6.21,子曰：「知者樂水，仁者樂山。知者動，仁者靜。知者樂，仁者壽。」,Analects XXI.21,"The Master said, ""The wise find pleasure in water; the virtuous find pleasure in hills. The wise are active; the virtuous are tranquil. The wise are joyful; the virtuous are long-lived."""
lunyu__book-06-yongye__022__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-06-yongye,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,22,論語 6.22,子曰：「齊一變，至於魯；魯一變，至於道。」,Analects XXII.22,"The Master said, ""Ch'i, by one change, would come to the State of Lu. Lu, by one change, would come to a State where true principles predominated."""
lunyu__book-06-yongye__023__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-06-yongye,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,23,論語 6.23,子曰：「觚不觚，觚哉！觚哉！」,Analects XXIII.23,"The Master said, ""A cornered vessel without corners.—A strange cornered vessel! A strange cornered vessel!"""
lunyu__book-06-yongye__024__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-06-yongye,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,24,論語 6.24,宰我問曰：「仁者雖吿之曰：『井有仁焉。』其從之也？」子曰：「何爲其然也？君子可逝也，不可陷也。可欺也，不可罔也。」,Analects XXIV.24,"Tsai Wo asked, saying, ""A benevolent man, though it be told him,—""There is a man in the well"" will go in after him, I suppose."" Confucius said, ""Why should he do so?"" A superior man may be made to go to the well, but he cannot be made to go down into it. He may be imposed upon, but he cannot be fooled."""
lunyu__book-06-yongye__025__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-06-yongye,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,25,論語 6.25,子曰：「君子博學於文，約之以禮，亦可以弗畔矣夫！」,Analects XXV.25,"The Master said, ""The superior man, extensively studying all learning, and keeping himself under the restraint of the rules of propriety, may thus likewise not overstep what is right."""
lunyu__book-06-yongye__026__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-06-yongye,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,26,論語 6.26,子見南子，子路不說。夫子矢之曰：「予所否者，天厭之！天厭之！」,Analects XXVI.26,"The Master having visited Nan-tsze, Tsze-lu was displeased, on which the Master swore, saying, ""Wherein I have done improperly, may Heaven reject me, may Heaven reject me!"""
lunyu__book-06-yongye__027__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-06-yongye,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,27,論語 6.27,子曰：「中庸之爲德也，其至矣乎！民鮮久矣！」,Analects XXVII.27,"The Master said, ""Perfect is the virtue which is according to the Constant Mean! Rare for a long time has been its practise among the people."""
lunyu__book-06-yongye__028__zhwikisource-20260529__legge-cc-v1-1893,lunyu,book-06-yongye,book,saying,saying,False,,1,1,exact_or_near_exact,0.99,28,論語 6.28,子貢曰：「如有博施於民，而能濟眾，何如？可謂仁乎？」子曰：「何事於仁，必也聖乎？堯舜其猶病諸！夫仁者，己欲立而立人，己欲達而達人。能近取譬，可謂仁之方也已。」,Analects XXVIII.28,"Tsze-kung said, ""Suppose the case of a man extensively conferring benefits on the people, and able to assist all, what would you say of him? Might he be called perfectly virtuous?"" The Master said, ""Why speak only of virtue in connexion with him? Must he not have the qualities of a sage? Even Yao and Shun were still solicitous about this. ""Now the man of perfect virtue, wishing to be established himself, seeks also to establish others; wishing to be enlarged himself, he seeks also to enlarge others. ""To be able to judge of others by what is nigh in ourselves;—this may be called the art of virtue."""
