alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text,translation_text_raw,witness_repairs
mozi-008-exaltation-of-the-virtuous-i__align-0011,mozi,mozi-008-exaltation-of-the-virtuous-i,chapter,sentence,grouped,False,,6,4,exact_or_near_exact,0.93,29,8.29 - 8.34,是其故何也？曰：上之所以使下者，一物也。下之所以事上者，一術也。譬之富者，有高牆深宮。牆立旣，謹上爲鑿一門，有盜人入，闔其自入而求之，盜其無自出。,8.30 - 8.33,"Therefore ranks should be standardized according to virtue, tasks assigned according to office, and rewards given according to labour spent. ’When emoluments are distributed in proportion to achievements, officials cannot be in constant honour, and people in eternal humility. If a person is capable promote him, if incapable, lower his rank. Give prominence to public approval and keep back private grudges (in the matter of selecting men).","Therefore ranks should be standardized according to virtue, tasks assigned according to office, and rewards given according to labour spent. ’When emoluments are distributed in proportion to achievements, officials cannot be in constant honour, and people in eternal humility. If a person is capable promote him, if incapable, lower his rank. Give prominence to public approval and keep back private grudges (in the matter of selecting men).",[]
mozi-008-exaltation-of-the-virtuous-i__align-0012,mozi,mozi-008-exaltation-of-the-virtuous-i,chapter,sentence,grouped,False,,4,6,exact_or_near_exact,0.93,34,8.34 - 8.37,牆立旣，謹上爲鑿一門，有盜人入，闔其自入而求之，盜其無自出。是其故何也？則上得要也。故古者聖王之爲政，列德而尚賢，雖在農與工肆之人，有能則舉之，高予之爵，重予之祿，任之以事，斷予之令，曰：,8.37 - 8.42,"T’ang brought forward Yi Yin from the kitchen and entrusted him with the government and Ms woman of the tribe of Hsin, found a baby among the mulberry trees while she was gathering the leaves. She offered it to the Prince of the tribe and he plans were successful. King Wen brought forward Hung Yao and T’ai Tien from their rabbit nets and entrusted them with the government and the Western land » showed respect. Therefore, during those days the officials of high rank and liberal emoluments all carefully and anxiously executed their duties; and the farmers and artisans all reared him. When the baby grew up he was virtnoiis and this was Yt Yin T’ang had heard of this virtuous man in the tribe of Hsin and asked to hare him but W'as refused. Later T’ang.arranged to marry the dair-hter of the Prince of Hsin.","T’ang brought forward Yi Yin from the kitchen and entrusted him with the government and Ms woman of the tribe of Hsin, found a baby among the mulberry trees while she was gathering the leaves. She offered it to the Prince of the tribe and he plans were successful. King Wen brought forward Hung Yao and T’ai Tien from their rabbit nets and entrusted them with the government and the Western land » showed respect. Therefore, during those days the officials of high rank and liberal emoluments all carefully and anxiously executed their duties; and the farmers and artisans all reared him. When the baby grew up he was virtnoiis and this was Yt Yin T’ang had heard of this virtuous man in the tribe of Hsin and asked to hare him but W'as refused. Later T’ang.arranged to marry the dair-hter of the Prince of Hsin.",[]
mozi-008-exaltation-of-the-virtuous-i__align-0013,mozi,mozi-008-exaltation-of-the-virtuous-i,chapter,sentence,grouped,False,,2,6,exact_or_near_exact,0.93,38,8.38 - 8.39,「爵位不高則民弗敬，蓄祿不厚則民不信，政令不斷則民不畏。」舉三者授之賢者，非爲賢賜也，欲其事之成。,8.43 - 8.48,"Yi Yin was sent in the brid.al party. Lii’s account ends here. But it seems that Yi Yin did not get any immediate notice from T ang upon arriving at the latter's Court. So he served T’ang in his kitchen and later was discovered by Tang there. The Chinese Classics (there will be frequent occasions in the following We shall henceforth let "" Lcge "" stand for the parti, pp.","Yi Yin was sent in the brid.al party. Lii’s account ends here. But it seems that Yi Yin did not get any immediate notice from T ang upon arriving at the latter's Court. So he served T’ang in his kitchen and later was discovered by Tang there. The Chinese Classics (there will be frequent occasions in the following We shall henceforth let "" Lcge "" stand for the parti, pp.",[]
mozi-008-exaltation-of-the-virtuous-i__align-0014,mozi,mozi-008-exaltation-of-the-virtuous-i,chapter,sentence,grouped,False,,2,6,exact_or_near_exact,0.93,39,8.39 - 8.40,」舉三者授之賢者，非爲賢賜也，欲其事之成。故當是時，以德就列，以官服事，以勞殿賞，量功而分祿。,8.41 - 8.46,When the baby grew up he was virtnoiis and this was Yt Yin T’ang had heard of this virtuous man in the tribe of Hsin and asked to hare him but W'as refused. Later T’ang.arranged to marry the dair-hter of the Prince of Hsin. Yi Yin was sent in the brid.al party. Lii’s account ends here. But it seems that Yi Yin did not get any immediate notice from T ang upon arriving at the latter's Court. So he served T’ang in his kitchen and later was discovered by Tang there.,When the baby grew up he was virtnoiis and this was Yt Yin T’ang had heard of this virtuous man in the tribe of Hsin and asked to hare him but W'as refused. Later T’ang.arranged to marry the dair-hter of the Prince of Hsin. Yi Yin was sent in the brid.al party. Lii’s account ends here. But it seems that Yi Yin did not get any immediate notice from T ang upon arriving at the latter's Court. So he served T’ang in his kitchen and later was discovered by Tang there.,[]
mozi-008-exaltation-of-the-virtuous-i__align-0015,mozi,mozi-008-exaltation-of-the-virtuous-i,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,0.93,42,8.42 - 8.43,有能則舉之，無能則下之。舉公義，辟私怨，此若言之謂也。,8.50,"That stalwart, martial man Might be shield and wall to his prince.","That stalwart, martial man Might be shield and wall to his prince.",[]
mozi-008-exaltation-of-the-virtuous-i__align-0016,mozi,mozi-008-exaltation-of-the-virtuous-i,chapter,sentence,grouped,False,,2,4,exact_or_near_exact,0.93,44,8.44 - 8.45,故古者堯舉舜於服澤之陽，授之政，天下平。禹舉益於陰方之中，授之政，九州成。,8.51 - 8.54,"Carefully adjusted are the rabbit nets. And placed where many ways meet. That stalwart, martial man Would be good companion for his prince. Carefully adjusted are the rabbit nets, And placed in the midst of the forest.","Carefully adjusted are the rabbit nets. And placed where many ways meet. That stalwart, martial man Would be good companion for his prince. Carefully adjusted are the rabbit nets, And placed in the midst of the forest.",[]
mozi-008-exaltation-of-the-virtuous-i__align-0017,mozi,mozi-008-exaltation-of-the-virtuous-i,chapter,sentence,grouped,False,,4,6,exact_or_near_exact,0.93,46,8.46 - 8.49,湯舉伊尹於庖廚之中，授之政，其謀得。文王舉閎夭、泰顚於置罔之中，授之政，西土服。故當是時，雖在於厚祿尊位之臣，莫不敬懼而施；雖在農與工肆之人，莫不競勸而尚意。,8.55 - 8.60,"That stalwart, martial man Might he head and heart to his prince. It is an exaltation of the justice of King Wen who would exalt persona catchers if they are vktuous. Earl anl -eaoonraged ' one anotiier in exalting ratne. Therefore,' the: scholars are really to be officials and governors. As long as there were scholars (in government), the plans (of the rtder) were not defeated and he had no hardships to endure; his name was established and success achieved; his excellence became known and yet evils were not spread. This is all due to the employment of the scholars.","That stalwart, martial man Might he head and heart to his prince. It is an exaltation of the justice of King Wen who would exalt persona catchers if they are vktuous. Earl anl -eaoonraged ' one anotiier in exalting ratne. Therefore,' the: scholars are really to be officials and governors. As long as there were scholars (in government), the plans (of the rtder) were not defeated and he had no hardships to endure; his name was established and success achieved; his excellence became known and yet evils were not spread. This is all due to the employment of the scholars.",[]
mozi-008-exaltation-of-the-virtuous-i__align-0018,mozi,mozi-008-exaltation-of-the-virtuous-i,chapter,sentence,grouped,False,,2,5,exact_or_near_exact,0.93,46,8.46 - 8.47,湯舉伊尹於庖廚之中，授之政，其謀得。文王舉閎夭、泰顚於置罔之中，授之政，西土服。,8.52 - 8.56,"And placed where many ways meet. That stalwart, martial man Would be good companion for his prince. Carefully adjusted are the rabbit nets, And placed in the midst of the forest. That stalwart, martial man Might he head and heart to his prince. It is an exaltation of the justice of King Wen who would exalt persona catchers if they are vktuous.","And placed where many ways meet. That stalwart, martial man Would be good companion for his prince. Carefully adjusted are the rabbit nets, And placed in the midst of the forest. That stalwart, martial man Might he head and heart to his prince. It is an exaltation of the justice of King Wen who would exalt persona catchers if they are vktuous.",[]
mozi-008-exaltation-of-the-virtuous-i__align-0020,mozi,mozi-008-exaltation-of-the-virtuous-i,chapter,sentence,grouped,False,,3,6,exact_or_near_exact,0.93,49,8.49 - 8.51,雖在農與工肆之人，莫不競勸而尚意。故士者，所以爲輔相承嗣也。故得士則謀不睏，體不勞，名立而功成，美章而惡不生，則由得士也。,8.58 - 8.63,"Therefore,' the: scholars are really to be officials and governors. As long as there were scholars (in government), the plans (of the rtder) were not defeated and he had no hardships to endure; his name was established and success achieved; his excellence became known and yet evils were not spread. This is all due to the employment of the scholars. Therefore Motse said: The virtuous who are prosperous must be exalted, and the virtuous who are not prosperous must be exalted too. If it is desired to continue the ways of Yao and Shun, to exalt the virtuous is indispensable. Now, exaltation of the virtuous is the root of government. li'f ’ ■; • {, rr?<;V':, ’ ’, ■'■'","Therefore,' the: scholars are really to be officials and governors. As long as there were scholars (in government), the plans (of the rtder) were not defeated and he had no hardships to endure; his name was established and success achieved; his excellence became known and yet evils were not spread. This is all due to the employment of the scholars. Therefore Motse said: The virtuous who are prosperous must be exalted, and the virtuous who are not prosperous must be exalted too. If it is desired to continue the ways of Yao and Shun, to exalt the virtuous is indispensable. Now, exaltation of the virtuous is the root of government. li'f ’ ■; • {, rr?<;V':, ’ ’, ■'■'",[]
mozi-008-exaltation-of-the-virtuous-i__align-0019,mozi,mozi-008-exaltation-of-the-virtuous-i,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,0.93,52,8.52 - 8.54,是故子墨子言曰：得意賢士不可不舉，不得意賢士不可不舉，尚欲祖述堯、舜、禹、湯之道，將不可以不尚賢。夫尚賢者，政之本也。,8.62 - 8.63,"If it is desired to continue the ways of Yao and Shun, to exalt the virtuous is indispensable. Now, exaltation of the virtuous is the root of government. li'f ’ ■; • {, rr?<;V':, ’ ’, ■'■'","If it is desired to continue the ways of Yao and Shun, to exalt the virtuous is indispensable. Now, exaltation of the virtuous is the root of government. li'f ’ ■; • {, rr?<;V':, ’ ’, ■'■'",[]
