alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text,translation_text_raw,witness_repairs
mozi-012-identification-with-the-superior-ii__align-0012,mozi,mozi-012-identification-with-the-superior-ii,chapter,sentence,grouped,False,,6,3,exact_or_near_exact,0.93,46,12.46 - 12.51,國君，固國之賢者也。舉國人以法國君，夫國何說而不治哉？」察國君之所以治國而國治者，何故之以也？曰：唯以其能一同其國之義，是以國治。國君治其國，而國旣已治矣，有率其國之萬民，以尚同乎天子，曰：,12.42 - 12.44,"As a result, the five grains could not ripen and the six animals could not mature; and there would be disease, epidemics, and pestilence. Now the repeated visitations of hurricanes and torrents are just punishments from Heaven — punishments to the people below for not identifying themselves with it. Therefore the sage-kings of old appreciated what Heaven and the spirits desire and avoided what they abominate, in order to increase benefits and to avoid calamities in the world.","As a result, the five grains could not ripen and the six animals could not mature; and there would be disease, epidemics, and pestilence. Now the repeated visitations of hurricanes and torrents are just punishments from Heaven — punishments to the people below for not identifying themselves with it. Therefore the sage-kings of old appreciated what Heaven and the spirits desire and avoided what they abominate, in order to increase benefits and to avoid calamities in the world.",[]
mozi-012-identification-with-the-superior-ii__align-0011,mozi,mozi-012-identification-with-the-superior-ii,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,0.93,50,12.50 - 12.52,唯以其能一同其國之義，是以國治。國君治其國，而國旣已治矣，有率其國之萬民，以尚同乎天子，曰：「凡國之萬民，上同乎天子，而不敢下比。,12.42 - 12.43,"As a result, the five grains could not ripen and the six animals could not mature; and there would be disease, epidemics, and pestilence. Now the repeated visitations of hurricanes and torrents are just punishments from Heaven — punishments to the people below for not identifying themselves with it.","As a result, the five grains could not ripen and the six animals could not mature; and there would be disease, epidemics, and pestilence. Now the repeated visitations of hurricanes and torrents are just punishments from Heaven — punishments to the people below for not identifying themselves with it.",[]
mozi-012-identification-with-the-superior-ii__align-0013,mozi,mozi-012-identification-with-the-superior-ii,chapter,sentence,grouped,False,,4,1,exact_or_near_exact,0.93,57,12.57 - 12.60,天子者，固天下之仁人也。舉天下之萬民，以法天子，夫天下何說而不治哉？」察天子之所以治天下者，何故之以也？曰：,12.45,With purification and baths and clean wine and cakes they led the people to make sacrifice and libation to Heaven and the spirits.,With purification and baths and clean wine and cakes they led the people to make sacrifice and libation to Heaven and the spirits.,[]
mozi-012-identification-with-the-superior-ii__align-0014,mozi,mozi-012-identification-with-the-superior-ii,chapter,sentence,grouped,False,,3,4,exact_or_near_exact,0.93,61,12.61 - 12.63,唯以其能一同天下之義，是以天下治。夫旣尚同乎天子，而未上同乎天者，則天菑將猶未止也。故當若天降寒熱不節，雪霜雨露不時，五穀不孰，六畜不遂，疾菑戾疫，飄風苦雨，荐臻而至者，此天之降罰也，將以罰下人之不尚同乎天者也。,12.46 - 12.49,"In such services to the spirits they dared not use wine and cakes that were unclean, sacrificial animals that were not fat, or jade and silk that did not satisfy the standard requirements. The proper time for the spring and autumn sacrifices they dared not miss. Judging lawsuits, they dared not be unjust. Distributing properties, they dared not be unfair.","In such services to the spirits they dared not use wine and cakes that were unclean, sacrificial animals that were not fat, or jade and silk that did not satisfy the standard requirements. The proper time for the spring and autumn sacrifices they dared not miss. Judging lawsuits, they dared not be unjust. Distributing properties, they dared not be unfair.",[]
mozi-012-identification-with-the-superior-ii__align-0015,mozi,mozi-012-identification-with-the-superior-ii,chapter,sentence,grouped,False,,2,5,exact_or_near_exact,0.93,64,12.64 - 12.65,故古者聖王，明天鬼之所欲，而避天鬼之所憎，以求興天下之利，除天下之害：是以率天下之萬民，齋戒沐浴，潔爲酒醴粢盛，以祭祀天鬼。,12.50 - 12.54,"Even when at leisure they dared not be dis-respectful. When the sage-kings made such (good) rulers, Heaven and the spirits commended their leadership from above, and the people cherished it from below. To work under the hearty approval of the Heaven and the spirits is to obtain their blessings. To work nnder the appreciation of the people is to obtain their confidence. Administering the government like this, consequently they would succeed in planning, accomplish their ends in executing, be strong in defence and victorious in attack.","Even when at leisure they dared not be dis-respectful. When the sage-kings made such (good) rulers, Heaven and the spirits commended their leadership from above, and the people cherished it from below. To work under the hearty approval of the Heaven and the spirits is to obtain their blessings. To work nnder the appreciation of the people is to obtain their confidence. Administering the government like this, consequently they would succeed in planning, accomplish their ends in executing, be strong in defence and victorious in attack.",[]
mozi-012-identification-with-the-superior-ii__align-0018,mozi,mozi-012-identification-with-the-superior-ii,chapter,sentence,grouped,False,,2,6,exact_or_near_exact,0.93,64,12.64 - 12.65,故古者聖王，明天鬼之所欲，而避天鬼之所憎，以求興天下之利，除天下之害：是以率天下之萬民，齋戒沐浴，潔爲酒醴粢盛，以祭祀天鬼。,12.56 - 12.61,"And this is how the sage-kings of old administered their government. People might then ask: At the present time rulers are not absent from the empire, why then is there disorder in the empire? Motse said: The political leaders of the present day are quite different from those of old. The case is parallel to that of the Five Punishments with the Prince of Miao. In ancient times, the sage-kings made the code of the Five Punishments and put the empire in order. But wfien the Prince of Miao established the Five Punishments they unsettled his empire.","And this is how the sage-kings of old administered their government. People might then ask: At the present time rulers are not absent from the empire, why then is there disorder in the empire? Motse said: The political leaders of the present day are quite different from those of old. The case is parallel to that of the Five Punishments with the Prince of Miao. In ancient times, the sage-kings made the code of the Five Punishments and put the empire in order. But wfien the Prince of Miao established the Five Punishments they unsettled his empire.",[]
mozi-012-identification-with-the-superior-ii__align-0016,mozi,mozi-012-identification-with-the-superior-ii,chapter,sentence,grouped,False,,3,6,exact_or_near_exact,0.93,66,12.66 - 12.68,其事鬼神也，酒醴粢盛不敢不蠲潔，犧牲不敢不腯肥，圭璧幣帛不敢不中度量，春秋祭祀不敢失時幾，聽獄不敢不中，分財不敢不均，居處不敢怠慢。曰：其爲正長若此。,12.55 - 12.60,"And the reason for all this lies in their employing the principle of Identification with the Superior in government. And this is how the sage-kings of old administered their government. People might then ask: At the present time rulers are not absent from the empire, why then is there disorder in the empire? Motse said: The political leaders of the present day are quite different from those of old. The case is parallel to that of the Five Punishments with the Prince of Miao. In ancient times, the sage-kings made the code of the Five Punishments and put the empire in order.","And the reason for all this lies in their employing the principle of Identification with the Superior in government. And this is how the sage-kings of old administered their government. People might then ask: At the present time rulers are not absent from the empire, why then is there disorder in the empire? Motse said: The political leaders of the present day are quite different from those of old. The case is parallel to that of the Five Punishments with the Prince of Miao. In ancient times, the sage-kings made the code of the Five Punishments and put the empire in order.",[]
mozi-012-identification-with-the-superior-ii__align-0019,mozi,mozi-012-identification-with-the-superior-ii,chapter,sentence,grouped,False,,3,4,exact_or_near_exact,0.93,66,12.66 - 12.68,其事鬼神也，酒醴粢盛不敢不蠲潔，犧牲不敢不腯肥，圭璧幣帛不敢不中度量，春秋祭祀不敢失時幾，聽獄不敢不中，分財不敢不均，居處不敢怠慢。曰：其爲正長若此。,12.62 - 12.65,"Can it be that the Punishments are at fault? Really the fault lies in their application. The Penal Code of Lii "" among the books of the ancient kings, says: Among the people of Miao punishments were applied without employing instruction and admonition. They made a code of five tortures and called it law,"" This is to say, those who know how to apply punishments can govern the people with them.","Can it be that the Punishments are at fault? Really the fault lies in their application. The Penal Code of Lii "" among the books of the ancient kings, says: Among the people of Miao punishments were applied without employing instruction and admonition. They made a code of five tortures and called it law,"" This is to say, those who know how to apply punishments can govern the people with them.",[]
mozi-012-identification-with-the-superior-ii__align-0017,mozi,mozi-012-identification-with-the-superior-ii,chapter,sentence,grouped,False,,3,4,exact_or_near_exact,0.93,69,12.69 - 12.71,是故上者，天鬼有厚乎其爲政長也，下者，萬民有便利乎其爲政長也。天鬼之所深厚而能彊從事焉，則天鬼之福可得也。萬民之所便利而能彊從事焉，則萬民之親可得也。,12.61 - 12.64,"But wfien the Prince of Miao established the Five Punishments they unsettled his empire. Can it be that the Punishments are at fault? Really the fault lies in their application. The Penal Code of Lii "" among the books of the ancient kings, says: Among the people of Miao punishments were applied without employing instruction and admonition.","But wfien the Prince of Miao established the Five Punishments they unsettled his empire. Can it be that the Punishments are at fault? Really the fault lies in their application. The Penal Code of Lii "" among the books of the ancient kings, says: Among the people of Miao punishments were applied without employing instruction and admonition.",[]
mozi-012-identification-with-the-superior-ii__align-0023,mozi,mozi-012-identification-with-the-superior-ii,chapter,sentence,grouped,False,,6,2,exact_or_near_exact,0.93,73,12.73 - 12.78,是以謀事得、舉事成、入守固、出誅勝者，何故之以也？曰：唯以尚同爲政者也。故古者聖王之爲政若此。今天下之人曰：方今之時，天下之正長猶未廢乎天下也，而天下之所以亂者，何故之以也？,12.70 - 12.71,"Ling/’ among the books of the ancient kings, says: The same mouth can produce friendship or produce war."" This is to say that he who can use the mouth well will produce friendship, and he who cannot will stir up the enemies and the besieging barbarians. Can it be that the mouth is at fault?","Ling/’ among the books of the ancient kings, says: The same mouth can produce friendship or produce war."" This is to say that he who can use the mouth well will produce friendship, and he who cannot will stir up the enemies and the besieging barbarians. Can it be that the mouth is at fault?",[]
mozi-012-identification-with-the-superior-ii__align-0020,mozi,mozi-012-identification-with-the-superior-ii,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,0.93,79,12.79 - 12.80,子墨子曰：方今之時之以正長，則本與古者異矣，譬之若有苗之以五刑然。,12.68 - 12.69,"Only, when their application is not to the point do they become five tortures. And, also, Shu.","Only, when their application is not to the point do they become five tortures. And, also, Shu.",[]
mozi-012-identification-with-the-superior-ii__align-0021,mozi,mozi-012-identification-with-the-superior-ii,chapter,sentence,grouped,False,,6,1,exact_or_near_exact,0.93,81,12.81 - 12.86,昔者聖王制爲五刑，以治天下。逮至有苗之制五刑，以亂天下。則此豈刑不善哉？用刑則不善也。是以先王之書《呂刑》之道曰：「苗民否用練，折則刑，唯作五殺之刑，曰法。,12.70,"Ling/’ among the books of the ancient kings, says: The same mouth can produce friendship or produce war."" This is to say that he who can use the mouth well will produce friendship, and he who cannot will stir up the enemies and the besieging barbarians.","Ling/’ among the books of the ancient kings, says: The same mouth can produce friendship or produce war."" This is to say that he who can use the mouth well will produce friendship, and he who cannot will stir up the enemies and the besieging barbarians.",[]
mozi-012-identification-with-the-superior-ii__align-0025,mozi,mozi-012-identification-with-the-superior-ii,chapter,sentence,grouped,False,,6,4,exact_or_near_exact,0.93,81,12.81 - 12.86,昔者聖王制爲五刑，以治天下。逮至有苗之制五刑，以亂天下。則此豈刑不善哉？用刑則不善也。是以先王之書《呂刑》之道曰：「苗民否用練，折則刑，唯作五殺之刑，曰法。,12.73 - 12.76,"Hence the installing of the ruler in the ancient days was intended to govern the people. Just as there is one thread to hold together the others in a skein and a main rope to a fishing net, so the ruler is to hold together all the evil and wicked in the empire and bring their purposes into harmony (with their superiors). Thus ' ‘ Hsiang Nien among the books of the ancient kings, says: "" Now the empire is established and the capital is located; (Heaven) installed the emperor, kings, and lords not in order to make them proud, and (Heaven) appointed the ministers and the officials not in order to make them idle — it was to apportion duties among them and charge them with the maintenance of the Heavenly justice."" This is to say that when God and the spirits in the past established the capital and installed the rulers, it was not to make their ranks high, and their emoluments substantial, and to give them wealth and honour, and let them live in comfort and free of care. It was really to procure benefits and eliminate adversities for the people, and to enricli the poor and increase the few, and to bring safety where there is danger and to restore order where there is confusion— it was for this that the political leaders were appointed.","Hence the installing of the ruler in the ancient days was intended to govern the people. Just as there is one thread to hold together the others in a skein and a main rope to a fishing net, so the ruler is to hold together all the evil and wicked in the empire and bring their purposes into harmony (with their superiors). Thus ' ‘ Hsiang Nien among the books of the ancient kings, says: "" Now the empire is established and the capital is located; (Heaven) installed the emperor, kings, and lords not in order to make them proud, and (Heaven) appointed the ministers and the officials not in order to make them idle — it was to apportion duties among them and charge them with the maintenance of the Heavenly justice."" This is to say that when God and the spirits in the past established the capital and installed the rulers, it was not to make their ranks high, and their emoluments substantial, and to give them wealth and honour, and let them live in comfort and free of care. It was really to procure benefits and eliminate adversities for the people, and to enricli the poor and increase the few, and to bring safety where there is danger and to restore order where there is confusion— it was for this that the political leaders were appointed.",[]
mozi-012-identification-with-the-superior-ii__align-0022,mozi,mozi-012-identification-with-the-superior-ii,chapter,sentence,grouped,False,,4,2,exact_or_near_exact,0.93,87,12.87 - 12.90,」則此言善用刑者以治民，不善用刑者以爲五殺。則此豈刑不善哉？用刑則不善，故遂以爲五殺。是以先王之書《術令》之道曰：,12.71 - 12.72,Can it be that the mouth is at fault? The fault really lies in its use which stirs up the enemies and the besieging barbarians.,Can it be that the mouth is at fault? The fault really lies in its use which stirs up the enemies and the besieging barbarians.,[]
mozi-012-identification-with-the-superior-ii__align-0027,mozi,mozi-012-identification-with-the-superior-ii,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,0.93,88,12.88 - 12.89,則此豈刑不善哉？用刑則不善，故遂以爲五殺。,12.78,"The lords at the present, however, do Just the reverse.","The lords at the present, however, do Just the reverse.",[]
mozi-012-identification-with-the-superior-ii__align-0029,mozi,mozi-012-identification-with-the-superior-ii,chapter,sentence,grouped,False,,5,3,exact_or_near_exact,0.93,91,12.91 - 12.95,「惟口出好興戎。」則此言善用口者出好，不善用口者以爲讒賊寇戎。則此豈口不善哉？用口則不善也，故遂以爲讒賊寇戎。故古者之置正長也，將以治民也，譬之若絲縷之有紀，而罔罟之有綱也，將以運役天下淫暴，而一同其義也。,12.80 - 12.82,"Fathers and brothers and other relatives and friends are placed at the right and left and appointed rulers of the people. Knowing that the superior appointed the rulers not for the welfare of the people, the people all kept aloof and would not identify themselves with the superior. Therefore purposes of the superior and the subordinates are not unified.","Fathers and brothers and other relatives and friends are placed at the right and left and appointed rulers of the people. Knowing that the superior appointed the rulers not for the welfare of the people, the people all kept aloof and would not identify themselves with the superior. Therefore purposes of the superior and the subordinates are not unified.",[]
