alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
mengzi__book-13-jinxin-shang__011__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,11,孟子 7A.11,孟子曰：「附之以韓、魏之家，如其自視欿然，則過人遠矣。」,Jin Xin I.11,"Mencius said, 'Add to a man the families of Han and Wei. If he then look upon himself without being elated, he is far beyond the mass of men.'"
mengzi__book-13-jinxin-shang__012__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,12,孟子 7A.12,孟子曰：「以佚道使民，雖勞不怨。以生道殺民，雖死不怨殺者。」,Jin Xin I.12,"Mencius said, 'Let the people be employed in the way which is intended to secure their ease, and though they be toiled, they will not murmur. Let them be put to death in the way which is intended to preserve their lives, and though they die, they will not murmur at him who puts them to death.'"
mengzi__book-13-jinxin-shang__013__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,13,孟子 7A.13,孟子曰：「霸者之民，驩虞如也；王者之民，皞皞如也。殺之而不怨，利之而不庸，民日遷善而不知為之者。夫君子所過者化，所存者神，上下與天地同流，豈曰小補之哉？」,Jin Xin I.13,"Mencius said, 'Under a chief, leading all the princes, the people look brisk and cheerful. Under a true sovereign, they have an air of deep contentment. Though he slay them, they do not murmur. When he benefits them, they do not think of his merit. From day to day they make progress towards what is good, without knowing who makes them do so. Wherever the superior man passes through, transformation follows; wherever he abides, his influence is of a spiritual nature. It flows abroad, above and beneath, like that of Heaven and Earth. How can it be said that he mends society but in a small way!'"
mengzi__book-13-jinxin-shang__014__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,14,孟子 7A.14,孟子曰：「仁言，不如仁聲之入人深也。善政，不如善教之得民也。善政民畏之；善教民愛之。善政得民財；善教得民心。」,Jin Xin I.14,"Mencius said, 'Kindly words do not enter so deeply into men as a reputation for kindness. Good government does not lay hold of the people so much as good instructions. Good government is feared by the people, while good instructions are loved by them. Good government gets the people's wealth, while good instructions get their hearts.'"
mengzi__book-13-jinxin-shang__015__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,15,孟子 7A.15,孟子曰：「人之所不學而能者，其良能也。所不慮而知者，其良知也。孩提之童，無不知愛其親者，及其長也，無不知敬其兄也。親親，仁也。敬長，義也。無他，達之天下也。」,Jin Xin I.15,"Mencius said, 'The ability possessed by men without having been acquired by learning is intuitive ability, and the knowledge possessed by them without the exercise of thought is their intuitive knowledge. Children carried in the arms all know to love their parents, and when they are grown a little, they all know to love their elder brothers. Filial affection for parents is the working of benevolence. Respect for elders is the working of righteousness. There is no other reason for those feelings - they belong to all under heaven.'"
mengzi__book-13-jinxin-shang__016__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.98,16,孟子 7A.16,孟子曰：「舜之居深山之中，與木石居，與鹿豕游，其所以異於深山之野人者幾希。及其聞一善言，見一善行，若決江河，沛然莫之能御也。」,Jin Xin I.16,"Mencius said, 'When Shun was living amid the deep retired mountains, dwelling with the trees and rocks, and wandering among the deer and swine, the difference between him and the rude inhabitants of those remote hills appeared very small. But when he heard a single good word, or saw a single good action, he was like a stream or a river bursting its banks, and flowing out in an irresistible flood.'"
mengzi__book-13-jinxin-shang__017__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,17,孟子 7A.17,孟子曰：「無為其所不為，無欲其所不欲，如此而已矣。」,Jin Xin I.17,"Mencius said, 'Let a man not do what his own sense of righteousness tells him not to do, and let him not desire what his sense of righteousness tells him not to desire - to act thus is all he has to do.'"
mengzi__book-13-jinxin-shang__018__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,18,孟子 7A.18,孟子曰：「人之有德慧術知者，恒存乎疢疾。獨孤臣孽子，其操心也危，其慮患也深，故達。」,Jin Xin I.18,"Mencius said, 'Men who are possessed of intelligent virtue and prudence in affairs will generally be found to have been in sickness and troubles. They are the friendless minister and concubine's son, who keep their hearts under a sense of peril, and use deep precautions against calamity. On this account they become distinguished for their intelligence.'"
mengzi__book-13-jinxin-shang__019__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,19,孟子 7A.19,孟子曰：「有事君人者，事是君，則為容悅者也。有安社稷臣者，以安社稷為悅者也。有天民者，達可行於天下而後行之者也。有大人者，正己而物正者也。」,Jin Xin I.19,"Mencius said, 'There are persons who serve the prince; they serve the prince, that is, for the sake of his countenance and favour. There are ministers who seek the tranquillity of the State, and find their pleasure in securing that tranquillity. There are those who are the people of Heaven. They, judging that, if they were in office, they could carry out their principles, throughout the kingdom, proceed so to carry them out. There are those who are great men. They rectify themselves and others are rectified.'"
mengzi__book-13-jinxin-shang__020__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,20,孟子 7A.20,孟子曰：「君子有三樂，而王天下不與存焉。父母俱存，兄弟無故，一樂也。仰不愧於天，俯不怍於人，二樂也。得天下英才而教育之，三樂也。君子有三樂，而王天下不與存焉。」,Jin Xin I.20,"Mencius said, 'The superior man has three things in which he delights, and to be ruler over the kingdom is not one of them. That his father and mother are both alive, and that the condition of his brothers affords no cause for anxiety; this is one delight. That, when looking up, he has no occasion for shame before Heaven, and, below, he has no occasion to blush before men; this is a second delight. That he can get from the whole kingdom the most talented individuals, and teach and nourish them; this is the third delight. The superior man has three things in which he delights, and to be ruler over the kingdom is not one of them.'"
mengzi__book-13-jinxin-shang__021__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,21,孟子 7A.21,孟子曰：「廣土眾民，君子欲之，所樂不存焉。中天下而立，定四海之民，君子樂之，所性不存焉。君子所性，雖大行不加焉，雖窮居不損焉，分定故也。君子所性，仁義禮智根於心。其生色也，睟然見於面、盎於背。施於四體，四體不言而喻。」,Jin Xin I.21,"Mencius said, 'Wide territory and a numerous people are desired by the superior man, but what he delights in is not here. To stand in the centre of the kingdom, and tranquillize the people within the four seas - the superior man delights in this, but the highest enjoyment of his nature is not here. What belongs by his nature to the superior man cannot be increased by the largeness of his sphere of action, nor diminished by his dwelling in poverty and retirement - for this reason that it is determinately apportioned to him by Heaven. What belongs by his nature to the superior man are benevolence, righteousness, propriety, and knowledge. These are rooted in his heart; their growth and manifestation are a mild harmony appearing in the countenance, a rich fullness in the back, and the character imparted to the four limbs. Those limbs understand to arrange themselves, without being told.'"
mengzi__book-13-jinxin-shang__022__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,22,孟子 7A.22,孟子曰：「伯夷辟紂，居北海之濱，聞文王作興，曰：『盍歸乎來！吾聞西伯善養老者。』太公辟紂，居東海之濱，聞文王作興，曰：『盍歸乎來！吾聞西伯善養老者。』天下有善養老，則仁人以為己歸矣。五畝之宅，樹墻下以桑，匹婦蠶之，則老者足以衣帛矣。五母雞，二母彘，無失其時，老者足以無失肉矣。百畝之田，匹夫耕之，八口之家，足以無饑矣。所謂西伯善養老者，制其田里，教之樹畜，導其妻子，使養其老。五十非帛不暖，七十非肉不飽。不暖不飽，謂之凍餒。文王之民，無凍餒之老者，此之謂也。」,Jin Xin I.22,"Mencius said, 'Bo Yi, that he might avoid Zhou, was dwelling on the coast of the northern sea when he heard of the rise of king Wen. He roused himself and said, ""Why should I not go and follow him? I have heard that the chief of the West knows well how to nourish the old."" Tai Gong, to avoid Zhou, was dwelling on the coast of the eastern sea. When he heard of the rise of king Wen, he said, ""Why should I not go and follow him? I have heard that the chief if the West knows well how to nourish the old."" If there were a prince in the kingdom, who knew well how to nourish the old, all men of virtue would feel that he was the proper object for them to gather to. Around the homestead with its five mau, the space beneath the walls was planted with mulberry trees, with which the women nourished silkworms, and thus the old were able to have silk to wear. Each family had five brood hens and two brood sows, which were kept to their breeding seasons, and thus the old were able to have flesh to eat. The husbandmen cultivated their farms of 100 mu, and thus their families of eight mouths were secured against want. The expression, ""The chief of the West knows well how to nourish the old,"" refers to his regulation of the fields and dwellings, his teaching them to plant the mulberry and nourish those animals, and his instructing the wives and children, so as to make them nourish their aged. At fifty, warmth cannot be maintained without silks, and at seventy flesh is necessary to satisfy the appetite. Persons not kept warm nor supplied with food are said to be starved and famished, but among the people of king Wen, there were no aged who were starved or famished. This is the meaning of the expression in question.'"
mengzi__book-13-jinxin-shang__023__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,23,孟子 7A.23,孟子曰：「易其田疇，薄其稅斂，民可使富也。食之以時，用之以禮，財不可勝用也。民非水火不生活，昏暮叩人之門戶，求水火，無弗與者，至足矣。聖人治天下，使有菽粟如水火。菽粟如水火，而民焉有不仁者乎？」,Jin Xin I.23,"Mencius said, 'Let it be seen to that their fields of grain and hemp are well cultivated, and make the taxes on them light - so the people may be made rich. Let it be seen to that the people use their resources of food seasonably, and expend their wealth only on the prescribed ceremonies - so their wealth will be more than can be consumed. The people cannot live without water and fire, yet if you knock at a man's door in the dusk of the evening, and ask for water and fire, there is no man who will not give them, such is the abundance of these things. A sage governs the kingdom so as to cause pulse and grain to be as abundant as water and fire. When pulse and grain are as abundant as water and fire, how shall the people be other than virtuous?'"
mengzi__book-13-jinxin-shang__024__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.97,24,孟子 7A.24,孟子曰：「孔子登東山而小魯，登泰山而小天下。故觀於海者難為水；游於聖人之門者難為言。觀水有術，必觀其瀾。日月有明，容光必照焉。流水之為物也，不盈科不行；君子之志於道也，不成章不達。」,Jin Xin I.24,"Mencius said, 'Confucius ascended the eastern hill, and Lu appeared to him small. He ascended the Tai mountain, and all beneath the heavens appeared to him small. So he who has contemplated the sea, finds it difficult to think anything of other waters, and he who has wandered in the gate of the sage, finds it difficult to think anything of the words of others. There is an art in the contemplation of water. It is necessary to look at it as foaming in waves. The sun and moon being possessed of brilliancy, their light admitted even through an orifice illuminates. Flowing water is a thing which does not proceed till it has filled the hollows in its course. The student who has set his mind on the doctrines of the sage, does not advance to them but by completing one lesson after another.'"
mengzi__book-13-jinxin-shang__025__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.95,25,孟子 7A.25,孟子曰：「雞鳴而起，孳孳為善者，舜之徒也。雞鳴而起，孳孳為利者，跖之徒也。欲知舜與跖之分，無他，利與善之間也。」,Jin Xin I.25,"Mencius said, 'He who rises at cock-crowing and addresses himself earnestly to the practice of virtue, is a disciple of Shun. He who rises at cock-crowing, and addresses himself earnestly to the pursuit of gain, is a disciple of Zhi. If you want to know what separates Shun from Zhi, it is simply this: the interval between the thought of gain and the thought of virtue.'"
mengzi__book-13-jinxin-shang__026__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.98,26,孟子 7A.26,孟子曰：「楊子取『為我』，拔一毛而利天下，不為也。墨子『兼愛』，摩頂於踵利天下，為之。子莫『執中』，執中為近之。執中無權，猶執一也。所惡執一者，為其賊道也，舉一而廢百也。」,Jin Xin I.26,"Mencius said, 'The principle of the philosopher Yang was ""Each one for himself."" Though he might have benefited the whole kingdom by plucking out a single hair, he would not have done it. The philosopher Mo loves all equally. If by rubbing smooth his whole body from the crown to the heel, he could have benefited the kingdom, he would have done it. Zi Mo holds a medium between these. By holding that medium, he is nearer the right. But by holding it without leaving room for the exigency of circumstances, it becomes like their holding their one point. The reason why I hate that holding to one point is the injury it does to the way of right principle. It takes up one point and disregards a hundred others.'"
mengzi__book-13-jinxin-shang__027__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,27,孟子 7A.27,孟子曰：「饑者甘食，渴者甘飲，是未得飲食之正也，饑渴害之也。豈惟口腹有饑渴之害？人心亦皆有害。人能無以饑渴之害為心害，則不及人不為憂矣。」,Jin Xin I.27,"Mencius said, 'The hungry think any food sweet, and the thirsty think the same of any drink, and thus they do not get the right taste of what they eat and drink. The hunger and thirst, in fact, injure their palate. And is it only the mouth and belly which are injured by hunger and thirst? Men's minds are also injured by them. If a man can prevent the evils of hunger and thirst from being any evils to his mind, he need not have any sorrow about not being equal to other men.'"
mengzi__book-13-jinxin-shang__028__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,28,孟子 7A.28,孟子曰：「柳下惠不以三公易其介。」,Jin Xin I.28,"Mencius said, 'Hui of Liu Xia would not for the three highest offices of State have changed his firm purpose of life.'"
mengzi__book-13-jinxin-shang__029__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,29,孟子 7A.29,孟子曰：「有為者，辟若掘井。掘井九軔而不及泉，猶為棄井也。」,Jin Xin I.29,"Mencius said, 'A man with definite aims to be accomplished may be compared to one digging a well. To dig the well to a depth of seventy-two cubits, and stop without reaching the spring, is after all throwing away the well.'"
mengzi__book-13-jinxin-shang__030__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,30,孟子 7A.30,孟子曰：「堯舜，性之也；湯武，身之也；五霸，假之也。久假而不歸，惡知其非有也？」,Jin Xin I.30,"Mencius said, 'Benevolence and righteousness were natural to Yao and Shun. Tang and Wu made them their own. The five chiefs of the princes feigned them. Having borrowed them long and not returned them, how could it be known they did not own them?'"
mengzi__book-13-jinxin-shang__031__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,31,孟子 7A.31,公孫丑曰：「伊尹曰：『予不狎于不順。』放太甲于桐，民大悅；太甲賢，又反之，民大悅。賢者之為人臣也，其君不賢，則固可放與？」孟子曰：「有伊尹之志，則可；無伊尹之志，則篡也。」,Jin Xin I.31,"Gong Sun Chou said, 'Yi Yin said, ""I cannot be near and see him so disobedient to reason,"" and therewith he banished Tai Jia to Tong. The people were much pleased. When Tai Jia became virtuous, he brought him back, and the people were again much pleased. When worthies are ministers, may they indeed banish their sovereigns in this way when they are not virtuous?' Mencius replied, 'If they have the same purpose as Yi Yin, they may. If they have not the same purpose, it would be usurpation.'"
mengzi__book-13-jinxin-shang__032__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,32,孟子 7A.32,公孫丑曰：「《詩》曰：『不素餐兮。』君子之不耕而食，何也？」孟子曰：「君子居是國也，其君用之，則安富尊榮；其子弟從之，則孝弟忠信。『不素餐兮』，孰大於是？」,Jin Xin I.32,"Gong Sun Chou said, 'It is said, in the Book of Poetry, ""He will not eat the bread of idleness!"" How is it that we see superior men eating without labouring?' Mencius replied, 'When a superior man resides in a country, if its sovereign employ his counsels, he comes to tranquillity, wealth and glory. If the young in it follow his instructions, they become filial, obedient to their elders, true-hearted, and faithful. What greater example can there be than this of not eating the bread of idleness?'"
mengzi__book-13-jinxin-shang__033__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,33,孟子 7A.33,王子墊問曰：「士何事？」孟子曰：「尚志。」曰：「何謂尚志？」曰：「仁義而已矣。殺一無罪，非仁也；非其有而取之，非義也。居惡在？仁是也。路惡在？義是也。居仁由義，大人之事備矣。」,Jin Xin I.33,"The king's son, Dian, asked Mencius, saying, 'What is the business of the unemployed scholar?' Mencius replied, 'To exalt his aim.' Tien asked again, 'What do you mean by exalting the aim?' The answer was, 'Setting it simply on benevolence and righteousness. He thinks how to put a single innocent person to death is contrary to benevolence; how to take what one has not a right to is contrary to righteousness; that one's dwelling should be benevolence; and one's path should be righteousness. Where else should he dwell? What other path should he pursue? When benevolence is the dwelling-place of the heart, and righteousness the path of the life, the business of a great man is complete.'"
mengzi__book-13-jinxin-shang__034__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,34,孟子 7A.34,孟子曰：「仲子，不義與之齊國而弗受，人皆信之，是舍簞食豆羹之義也。人莫大焉亡親戚、君臣、上下。以其小者，信其大者，奚可哉？」,Jin Xin I.34,"Mencius said, 'Supposing that the kingdom of Qi were offered, contrary to righteousness, to Chen Zhong, he would not receive it, and all people believe in him, as a man of the highest worth. But this is only the righteousness which declines a dish of rice or a plate of soup. A man can have no greater crimes than to disown his parents and relatives, and the relations of sovereign and minister, superiors and inferiors. How can it be allowed to give a man credit for the great excellences because he possesses a small one?'"
mengzi__book-13-jinxin-shang__035__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,35,孟子 7A.35,桃應問曰：「舜為天子，皋陶為士，瞽瞍殺人，則如之何？」孟子曰：「執之而已矣。」「然則舜不禁與？」曰：「夫舜惡得而禁之？夫有所受之也。」「然則舜如之何？」曰：「舜視棄天下，猶棄敝蹝也。竊負而逃，遵海濱而處，終身欣然，樂而忘天下。」,Jin Xin I.35,"Tao Ying asked, saying, 'Shun being sovereign, and Gao Yao chief minister of justice, if Gu Sou had murdered a man, what would have been done in the case?' Mencius said, 'Gao Yao would simply have apprehended him.' 'But would not Shun have forbidden such a thing?' 'Indeed, how could Shun have forbidden it? Gao Yao had received the law from a proper source.' 'In that case what would Shun have done?' 'Shun would have regarded abandoning the kingdom as throwing away a worn-out sandal. He would privately have taken his father on his back, and retired into concealment, living some where along the sea-coast. There he would have been all his life, cheerful and happy, forgetting the kingdom.'"
mengzi__book-13-jinxin-shang__036__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,36,孟子 7A.36,孟子自范之齊，望見齊王之子，喟然嘆曰：「居移氣，養移體，大哉居乎！夫非盡人之子與？」孟子曰：「王子宮室、車馬、衣服多與人同，而王子若彼者，其居使之然也。況居天下之廣居者乎？魯君之宋，呼於垤澤之門。守者曰：『此非吾君也，何其聲之似我君也？』此無他，居相似也。」,Jin Xin I.36,"Mencius, going from Fan to Qi, saw the king of Qi's son at a distance, and said with a deep sigh, 'One's position alters the air, just as the nurture affects the body. Great is the influence of position! Are we not all men's sons in this respect?' Mencius said, 'The residence, the carriages and horses, and the dress of the king's son, are mostly the same as those of other men. That he looks so is occasioned by his position. How much more should a peculiar air distinguish him whose position is in the wide house of the world! 'When the prince of Lu went to Song, he called out at the Die Shi gate, and the keeper said, ""This is not our prince. How is it that his voice is so like that of our prince?"" This was occasioned by nothing but the correspondence of their positions.'"
mengzi__book-13-jinxin-shang__037__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,37,孟子 7A.37,孟子曰：「食而弗愛，豕交之也。愛而不敬，獸畜之也。恭敬者，幣之未將者也。恭敬而無實，君子不可虛拘。」,Jin Xin I.37,"Mencius said, 'To feed a scholar and not love him, is to treat him as a pig. To love him and not respect him, is to keep him as a domestic animal. Honouring and respecting are what exist before any offering of gifts. If there be honouring and respecting without the reality of them, a superior man may not be retained by such empty demonstrations.'"
mengzi__book-13-jinxin-shang__038__zhwikisource-20260530__legge-cc-v2-1895,mengzi,book-13-jinxin-shang,section,passage,passage,False,,1,1,exact_or_near_exact,0.99,38,孟子 7A.38,孟子曰：「形色，天性也。惟聖人然後可以踐形。」,Jin Xin I.38,"Mencius said, 'The bodily organs with their functions belong to our Heaven-conferred nature. But a man must be a sage before he can satisfy the design of his bodily organization.'"
