alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
mozi-038-esteem-for-righteousness__align-0011,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,0.93,40,38.40 - 38.42,若君欲見之，亦令召問焉，彼受賜矣。』湯曰：『非女所知也。,38.31,"He introduces fate and causes poverty, and lives in idleness."
mozi-038-esteem-for-righteousness__align-0012,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,0.93,43,38.43,今有藥此，食之則耳加聰，目加明，則吾必說而強食之。,38.32,"He overthrows the fundamentals and avoids work, and is indolent and proud."
mozi-038-esteem-for-righteousness__align-0013,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,4,6,exact_or_near_exact,0.93,44,38.44 - 38.47,今夫伊尹之於我國也，譬之良醫善藥也。而子不欲我見伊尹，是子不欲吾善也。』因下彭氏之子，不使御。彼苟然，然後可也。,38.33 - 38.38,"Self-indulgent in drinking and eating and too lazy to work, he often suffers from hunger and cold and is in danger of freezing and starvation, without ability to avert them. He behaves like a beggar ; grasps food like a hamster, gazes at things like a he~goat, and rises up like a wild boar. The gentlemen all laugh at him. He becomes angry and exclaims: ''What does the undisciplined man know about the good Confucianist ? ” In spring and summer he begs for grains. When the five grains are all gathered in ANTI-CONFUCIANISM (II) hie resorts to tiie funerals."
mozi-038-esteem-for-righteousness__align-0014,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,0.93,48,38.48 - 38.50,」子墨子曰：「凡言凡動，利於天鬼百姓者為之；,38.39,All the sons and grandsons are taken along and are filled with drink and food.
mozi-038-esteem-for-righteousness__align-0015,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,0.93,51,38.51,凡言凡動，害於天鬼百姓者捨之。,38.40,It is sufficient for him to manage but a few funerals.
mozi-038-esteem-for-righteousness__align-0016,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,6,6,exact_or_near_exact,0.93,52,38.52 - 38.57,凡言凡動，合於三代聖王堯、舜、禹、湯、文、武者為之；凡言凡動，合於三代暴王桀、紂、幽、厲者捨之。」子墨子曰：「言足以遷行者常之，不足以遷行者勿常。不足以遷行而常之，是盪口也。,38.41 - 38.46,"He depends on otliers’ houses for Ms wealth and uses others’ fields to uphold his dignity. When a death takes place in a rich family he will rejoice greatly, for it is Ms opportunity for clothing and food. The Confiicianist says : The superior man must be ancient in mode of speech and in dress before he can be magnanimous.” We answer him: The so-called ancient speech and dress were all modern once. W'hen the ancients first used that speech and wore that dress they would not be superior men (according to the Confucianists’ criteria). Do you therefore mean to say that one has to wear the dress of the non-superior man and speak the speech of the non-superior man before he can be magnanimous ? Again, the Confucianist says : “ The superior man con-forms to the old but does not make innovations.”  We answer him : In antiquity Yi invented the bow, Yii invented armour, Hsi Chung invented vehicles, and Ch'iao Ch’ui invented boats."
mozi-038-esteem-for-righteousness__align-0017,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,6,6,exact_or_near_exact,0.93,58,38.58 - 38.63,」子墨子曰：「必去六辟。嘿則思，言則誨，動則事，使三者代御，必為聖人。必去喜，去怒，去樂，去悲，去愛，而用仁義。手足口鼻耳從事於義，必為聖人。,38.47 - 38.52,"Would he say, the tanners, armourers, and carpenters of to-day are all superior men, whereas Yi, inventors. Then his instructions are after all the ways of the ordinary men. Again he says : When the superior man is victorious he does not pursue the fleeing enemy. When the enemy is kept at bay he does not shoot. When the enemy retreat he will help them pushing their carts.’’ We answer him: If the magnanimous are here referred to, they have no occasion for strife. The magnanimous remind each other of the principle of right and wrong and of what is to be accepted and what is to be rejected."
mozi-038-esteem-for-righteousness__align-0018,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,0.93,64,38.64 - 38.66,」子墨子謂二三子曰：「為義而不能，必無排其道。,38.53,He who has no cause follows him who has it.
mozi-038-esteem-for-righteousness__align-0019,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,0.93,67,38.67 - 38.69,譬若匠人之斫而不能，無排其繩。」子墨子曰：,38.54,He who has no knowledge follows him who has knowledge.
mozi-038-esteem-for-righteousness__align-0020,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,6,6,exact_or_near_exact,0.93,70,38.70 - 38.75,「世之君子，使之為一犬一彘之宰，不能則辭之；使為一國之相，不能而為之。豈不悖哉！」子墨子曰：「今瞽曰：,38.55 - 38.60,"Eunning short of argument he would acknowledge defeat, seeing good he would be converted. How can there be any strife ? If the contestants are both wicked, though the victor does not pursue the fleeing enemy, though he does not shoot the enemy at bay, though he helps pushing the enemy’s carts in retreat — though he does all these, still he cannot be a superior man. On the other hand, suppose a sage starts out to destroy a curse on behalf of the empire. He raises an army to punish the wicked and cruel state. When he is victorious, let us suppose him to follow the Confucian way and command his army : '' Don’t pursue the fleeing enemy."
mozi-038-esteem-for-righteousness__align-0021,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,0.93,76,38.76 - 38.77,『鉅者白也，黔者黑也。』雖明目者無以易之。,38.61,Don’t shoot when the enemy is at bay.
mozi-038-esteem-for-righteousness__align-0022,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,3,6,exact_or_near_exact,0.93,78,38.78 - 38.80,兼白黑，使瞽取焉，不能知也。故我曰瞽不知白黑者，非以其名也，以其取也。今天下之君子之名仁也，雖禹、湯無以易之。,38.62 - 38.67,"Help them pushing the carts when they retreat.” The wicked men will thus he set free and the curse of the world will not yet be removed. This is to harm the parents of the multitudes and greatly to ruin the world. Nothing can be more unrighteous ! ANTI-CONFUCIANISM (II) Again the Confucianist says : '' The superior man is like a bell. It will sound when it is struck. It will remain silent when it is not struck.'’ We answer him : The magnanimous, in serving his superior, should be loyal, and in serving his parents, should be filial."
mozi-038-esteem-for-righteousness__align-0023,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,4,6,exact_or_near_exact,0.93,81,38.81 - 38.84,兼仁與不仁，而使天下之君子取焉，不能知也。故我曰天下之君子不知仁者，非以其名也，亦以其取也。」子墨子曰：,38.68 - 38.73,"When there is excellence (in the superior) he should adore, when there is fault he should give counsel. This is the way of a minister. Now, if one sounds only when struck, and remains silent when not struck, then he will hide his Imowledge and spare his efforts, waiting to be questioned before he answers. Even if there is some great advantage at stake to the lord or parents, he will not speak up without being asked. And, if a great invasion or insurrection is approaching or a conspiracy is afoot, and none know it but he ; yet even in the presence of his lord and parents he will not speak up without being questioned. What a criminal, producing confusion !"
mozi-038-esteem-for-righteousness__align-0024,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,3,6,exact_or_near_exact,0.93,85,38.85 - 38.87,「今士之用身，不若商人之用一布之慎也。商人用一布布，不敢繼苟而讎焉，必擇良者。今士之用身則不然，意之所欲則為之，厚者入刑罰，薄者被毀丑。,38.74 - 38.79,"Such a man will not be loyal as a minister, filial as a son, respectful in serving an elder brother or gentle in treating the people. When benefit is in sight, the only fear should be that counsel may be late. When the ruler starts something not beneficial, one should fold his hands high on the breast and look down and utter with difficulty ; “ This I have not learned."" Upon emergency one should withdraw and set out on a long journey. For, every principle, doctrine, and standard of magnanimity and righteousness are to be used on the large scale to rule men and on the small scale to hold office ; widely, to exercise a universal influence and, narrowly, to cultivate one's person. What is not righteous should not be tolerated ; what is not according to principle should not be practised: One should endeavour to procure benefits for the empire directly and indireGtly, avoiding that which brings no profit : such is the way of the superior man. But what we hear of the conduct of K’ung Mo  is diametrically opposed to this."
mozi-038-esteem-for-righteousness__align-0025,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,0.93,88,38.88,則士之用身不若商人之用一布之慎也。,38.80 - 38.81,Lord Ghing of Ohl asked Yentse : What kind of a man is Confucius ? Yentse answered not.
mozi-038-esteem-for-righteousness__align-0026,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,6,4,exact_or_near_exact,0.93,89,38.89 - 38.94,」子墨子曰：「世之君子欲其義之成，而助之修其身則慍，是猶欲其牆之成，而人助之築則慍也。豈不悖哉！」子墨子曰：,38.82 - 38.85,"The Lord reiterated the question and there was still no answer. Lord Ghing said : Many have told me about K’ung Mo and all said he was a virtuous man. Now that I am asking you about him, why should you not answer ? Yentse replied : '' Ying  is not wise and cannot know virtuous men."
mozi-038-esteem-for-righteousness__align-0027,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,5,6,exact_or_near_exact,0.93,95,38.95 - 38.99,「古之聖王，欲傳其道於後世，是故書之竹帛，鏤之金石，傳遺後世子孫，欲後世子孫法之也。今聞先王之遺而不為，是廢先王之傳也。」子墨子南遊使衛，關中載書甚多。弦唐子見而怪之，曰：,38.86 - 38.91,"Yet Ying has heard that a virtuous man must be one who, upon entering a state, will endeavour to bring about friendly relations between the ruler and the ministers and dissolve the grudges between superior and subordinates. This man Confucius once visited the state of Ghing. He heard of the plans of Duke Po and told them to Shih Ch’i. As a result, the lord almost perished and Duke Po was executed. Ying has also heard that the virtuous man does not obtain confidence of the superior by flattery or that of the subordinates by threat. If his counsels are listened to by the lord they will benefit the people, if his instructions are followed by the subordinates they will benefit tlie superior."
mozi-038-esteem-for-righteousness__align-0028,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,4,1,exact_or_near_exact,0.93,100,38.100 - 38.103,「吾夫子教公尚過曰：『揣曲直而已。』今夫子載書甚多，何有也？」子墨子曰：,38.92,His speech is plain and easy to under-stand and his conduct is plain and easy to follow.
mozi-038-esteem-for-righteousness__align-0029,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,4,6,exact_or_near_exact,0.93,104,38.104 - 38.107,「昔者周公旦朝讀書百篇，夕見漆十士，故周公旦佐相天子，其修至於今。翟上無君上之事，下無耕農之難，吾安敢廢此？翟聞之：同歸之物，信有誤者。,38.93 - 38.98,"His righteous conduct enlightens the people and his thoughtful counsel convinces the lord and his ministers. Now, this man Confucius with elaborate plans conspired with the rebels and with devious plots committed depravity. To persuade the subordinates to plot against their superior and tell the ministers to assassinate their lord is not the conduct of a virtuous man. To enter a country and join with its traitors is not akin to the righteous. To urge those who are known to be disloyal to revolt does not fit the way of the magnanimous. Plotting against one at a distance and condemning one behind his back, his conduct enlightening not the people and his counsel convincing not the lord — how Confucius is different from Duke Po, your servant Ying does not see."
mozi-038-esteem-for-righteousness__align-0030,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,5,5,exact_or_near_exact,0.93,108,38.108 - 38.112,然而民聽不鈞，是以書多也。今若過之心者，數逆於精微。同歸之物，既已知其要矣，是以不教以書也。而子何怪焉？」,38.99 - 38.103,"This is why I did not answer you.’’ Lord Ching said : Oh ! I have been benefited. If it were not for you, I would never in my life understand K’ung Mo to be of the same kind as Duke Po.” K’ung Mo visited the state of Ch’i and saw Lord Ching. Lord Ching was pleased and was going to assign Ni Hsi  to him. He told Yentse about it."
mozi-038-esteem-for-righteousness__align-0031,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,0.93,113,38.113,子墨子謂公良桓子曰：,38.104,Yentse said : Please do not.
mozi-038-esteem-for-righteousness__align-0032,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,3,6,exact_or_near_exact,0.93,114,38.114 - 38.116,「衛，小國也，處於齊、晉之間，猶貧家之處於富家之間也。貧家而學富家之衣食多用，則速亡必矣。今簡子之家，飾車數百乘，馬食菽粟者數百匹，婦人衣文繡者數百人。,38.105 - 38.110,"A scholar of his school would sit crouching and take things easy, therefore he cannot be made to teach the subordinates. He likes music and will corrupt the people, and therefore cannot be trusted to govern. He believes in fate and will neglect his duty, therefore he cannot be given an office. He lays emphasis on mourning and makes much of grief, therefore he cannot be made to take care of the,, people. He will be formal in dress and afiected in manners, therefore he cannot lead the multitudes. Kmng Mo dresses elaborately and puts on adornments to mislead the people, promotes music and dancing to attract the multitudes, performs elaborate ceremonies of going up and coming down the steps, and practises the etiquette of rushing and soaring  to dazzle the multitudes."
mozi-038-esteem-for-righteousness__align-0033,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,5,6,exact_or_near_exact,0.93,117,38.117 - 38.121,吾取飾車食馬之費與繡衣之財以畜士，必千人有餘。若有患難，則使百人處於前，數百於後，與婦人數百人處前後，孰安？吾以為不若畜士之安也。」子墨子仕人於衛，所仕者至而反。,38.111 - 38.116,"With all his extensive learning he cannot plan for the world ; wit-hull his laborious thought he cannot help the people. A whole lifetime cannot exhaust his learning ; the grown man cannot observe his ceremonies ; and even the wealthy cannot enjoy his music. He elaborates and adorns his improper ways to keep the lords busy ; he profusely furnishes sounds and music to corrupt the people. His principles cannot instruct the world ; his learning cannot lead the multitudes. Now you, my lord, commission him to change the customs of Ch’i. It really is not the way to lead a country and bring forward the multitudes.’’ The Lord said : This is well.” Thereupon the Lord gave him valuable gifts but retained the commission, received him with respect but did not inquire into his teaching."
mozi-038-esteem-for-righteousness__align-0034,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,4,1,exact_or_near_exact,0.93,122,38.122 - 38.125,子墨子曰：「何故反？」對曰：「與我言而不當。,38.117,"K’ung Mo became angry, angry with Lord Ching and Yentse."
mozi-038-esteem-for-righteousness__align-0035,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,4,6,exact_or_near_exact,0.93,126,38.126 - 38.129,曰『待女以千盆』，授我五百盆，故去之也。」子墨子曰：「授子過千盆，則子去之乎？」對曰：,38.118 - 38.123,"So, he placed Ch’ih Yi Tse P’i in the following of Then Ch’ang, and communicated his plans to Huitse  of the South City. Then he returned to Lu. Before long, Ch’i desired to attack Lu. He remarked to deed/' Thereupon he sent Tse Kung to Ch'i and, through the introduction of Huitse of the South City,' saw,' Then Ch'ang. Tse Kmig persuaded him td attack Wu .(instead •of Lu). He also told Kao Kuo Pao Yen not to interfere with Then Ch'ang's insurrection."
mozi-038-esteem-for-righteousness__align-0036,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,0.93,130,38.130 - 38.132,「不去。」子墨子曰：「然則非為其不審也，為其寡也。,38.124,"Then he went , ""on and persuaded Yiieh to attack Wu."
mozi-038-esteem-for-righteousness__align-0037,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,0.93,133,38.133 - 38.135,」子墨子曰：「世俗之君子，視義士不若負粟者。,38.125,"For three years, both Chh and Wu were threatened with ruin."
mozi-038-esteem-for-righteousness__align-0038,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,5,6,exact_or_near_exact,0.93,136,38.136 - 38.140,今有人於此，負粟息於路側，欲起而不能，君子見之，無長少貴賤，必起之。何故也？曰：義也。今為義之君子，奉承先王之道以語之，縱不說而行，又從而非毀之。,38.126 - 38.131,"The bodies of those killed amounted to hundreds of thousands. And this was the revenge of K'ung Mo, K'ung Mo was once 'the Chief Justice of Lu. But he abandoned the cause of the lord and entered the service of Chi Sun. Chi Sun was the Chancellor of Lu but deserted his trust and ran away. As he was trying to force the gate against the guards, K'ung Mo lifted the beam (for him). Once, K'ung Mo was in straits between Ts’ai and Ch'en  having only vegetable soup without even rice to eat."
mozi-038-esteem-for-righteousness__align-0039,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,0.93,141,38.141,則是世俗之君子之視義士也，不若視負粟者也。,38.132,"After ten days of this, Tse Lu  cooked a pig for him."
mozi-038-esteem-for-righteousness__align-0040,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,4,6,exact_or_near_exact,0.93,142,38.142 - 38.145,」子墨子曰：「商人之四方，市賈信徙，雖有關梁之難，盜賊之危，必為之。今士坐而言義，無關梁之難，盜賊之危，此為信徙，不可勝計，然而不為。,38.133 - 38.138,"K'ung Mo did not inquire whence the meat came, and ate. Tse Lu were exhausted, and his followers became so ill that they were unable to rise/' ’ Tse Lu is another of the seventy-two best disciples of Confucius. He, like Peter in the Christian Apostolic circle, is noted for courage and straight-forwardness. p THE WQEKS OF MOTSl robbed some one of Ms garment and exclianged it for wine. K’ung Mo did not inquire whence the wine came, and drank. But when Lord Ai received Confucius, Confucius woMd not sit on a mat that was not placed straight and would not eat meat that was not cut properly."
mozi-038-esteem-for-righteousness__align-0041,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,5,3,exact_or_near_exact,0.93,146,38.146 - 38.150,則士之計利，不若商人之察也。」子墨子北之齊，遇日者。日者曰：「帝以今日殺黑龍於北方，而先生之色黑，不可以北。,38.139 - 38.141,"Tse Lu went to him and asked : Why the reverse to what you did on the borders of CMen and Ts’ai?’’ E’ung Mo answered: ''Come, let me tell you. Then, our goal was to keep alive. Now our goal is to behave righteously/’ Now when hunger-stricken he was not scrupulous about the means of keeping alive, and when satiated he acted hypocritically to appear refined."
mozi-038-esteem-for-righteousness__align-0042,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,0.93,151,38.151 - 38.152,」子墨子不聽，遂北，至淄水，不遂而反焉。日者曰：,38.142,"What foolery, perversion, villainy, and pretension can be greater than this !"
mozi-038-esteem-for-righteousness__align-0043,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,0.93,153,38.153 - 38.154,「我謂先生不可以北。」子墨子曰：,38.143,K’ung Mo was lounging with his disciples.
mozi-038-esteem-for-righteousness__align-0044,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,2,6,exact_or_near_exact,0.93,155,38.155 - 38.156,「南之人不得北，北之人不得南，其色有黑者，有白者，何故皆不遂也？且帝以甲乙殺青龍於東方，以丙丁殺赤龍於南方，以庚辛殺白龍於西方，以壬癸殺黑龍於北方，若用子之言，則是禁天下之行者也。,38.144 - 38.149,"He remarked : "" When Shun saw Ku Sou  he felt uneasy. The empire at the time must be in danger. Was not Tan, the Duke of Chou, unmagnanimous ? WTiy did he resign from his public office and retire to his private home ? ”  This shows K’ung Mo’s conduct and the attitude of his mind. His followers and disciples all imitated him ; Tse Kung and Chi Lu  assisted K’ung Li  and committed high treason against the state of Wei."
mozi-038-esteem-for-righteousness__align-0045,mozi,mozi-038-esteem-for-righteousness,chapter,sentence,grouped,False,,6,6,exact_or_near_exact,0.93,157,38.157 - 38.162,是圍心而虛天下也，子之言不可用也。」子墨子曰：「吾言足用矣，捨言革思者，是猶捨獲而捃粟也。以其言非吾言者，是猶以卵投石也，盡天下之卵，其石猶是也，不可毀也。」,38.150 - 38.155,"Yang Huo rebelled against Ch’i. independent. Ch’iTiao had a ferocious appearance. Nothing can be more  ... than this! Of course the disciples and pupils, following a teacher, will advocate his doctrines and imitate his conduct. Only, they are not as powerful and not as clever. Now, since such was the conduct of K’lmg Mo, the Confuoian scholars are naturally to be objects of suspicion."
